iter	RMSE
317	0.07204928076
318	0.07188427677
319	0.07180226849
320	0.0716787553
321	0.0715394073
322	0.07139050807
323	0.07137797628
324	0.07131284888
325	0.07125132645
326	0.07123928272
327	0.07105727697
328	0.07093147447
329	0.07079055561
330	0.07077955709
331	0.0706437445
332	0.07050380882
333	0.0703600966
334	0.07023193351
335	0.07014306439
336	0.07005888003
337	0.06997136035
338	0.0699050465
339	0.06976451331
340	0.06958516784
341	0.06945360822
342	0.06940143655
343	0.06929304018
344	0.06914882559
345	0.06905611309
346	0.06904528182
347	0.06888900425
348	0.06871774138
349	0.06862368144
350	0.06851316291
351	0.06837499855
352	0.0683022909
353	0.06811547256
354	0.06805944137
355	0.06794603898
356	0.06784768556
357	0.06773933215
358	0.06763935925
359	0.067524854
360	0.06745111131
361	0.0673220529
362	0.06719427401
363	0.06709893814
364	0.06701632161
365	0.06692558148
366	0.06685156728
367	0.06668724976
368	0.06667543622
369	0.06666709545
370	0.06655825731
371	0.06647675067
372	0.06646773709
373	0.06631272552
374	0.06614969417
375	0.06610319188
376	0.06601715563
377	0.06583181787
378	0.06570454236
379	0.06555689868
380	0.06553681703
381	0.06540586923
382	0.0653170738
383	0.0653083578
384	0.06529645726
385	0.06517688446
386	0.06509963335
387	0.06499164113
388	0.0649126824
389	0.06490626087
390	0.06478592469
391	0.06477140056
392	0.06461069466
393	0.06446907333
394	0.06433329998
395	0.06432580675
396	0.06415934985
397	0.06405148926
398	0.06399813001
399	0.06383998514
400	0.06378107601
401	0.06375856097
402	0.0637054934
403	0.06354892953
404	0.06353623918
405	0.06352888692
406	0.06351991676
407	0.06339670739
408	0.06328536285
409	0.06315902352
410	0.06302016931
411	0.06295393008
412	0.06283855182
413	0.06276557819
414	0.06272286137
415	0.06265719175
416	0.06263742081
417	0.06258313717
418	0.06241485107
419	0.06221684832
420	0.06210279304
421	0.06203002493
422	0.06199954668
423	0.06186604256
424	0.06184667759
425	0.06171663745
426	0.06161713033
427	0.06148509675
428	0.06142289653
429	0.06129313584
430	0.06115099835
431	0.06102719648
432	0.06089343171
433	0.06074576544
434	0.06066449293
435	0.06060486617
436	0.06058644362
437	0.06047087606
438	0.06040813683
439	0.06021862387
440	0.06012094986
441	0.05998854498
442	0.05989586123
443	0.05981829179
444	0.05966647614
445	0.05956900101
446	0.05943836828
447	0.05930057144
448	0.05918626251
449	0.05916463631
450	0.05910996159
451	0.05904629567
452	0.05900121891
453	0.05892593683
454	0.05887165287
455	0.05881835288
456	0.05869322818
457	0.05867687976
458	0.05854097103
459	0.05847384139
460	0.0583440442
461	0.05822441361
462	0.05812757521
463	0.05806482136
464	0.05802071902
465	0.05800281212
466	0.05795715061
467	0.05787357168
468	0.05778430207
469	0.05776769396
470	0.05765233392
471	0.05759506974
472	0.0575784376
473	0.05750120376
474	0.05744335024
475	0.05735273858
476	0.05733725135
477	0.05719170023
478	0.05711520726
479	0.05696796242
480	0.0568347917
481	0.05680630962
482	0.05675815235
483	0.05664838119
484	0.05652398419
485	0.05637779084
486	0.05630154889
487	0.05618603452
488	0.05614085639
489	0.05607571094
490	0.0560247019
491	0.05593986394
492	0.05592464297
493	0.0559114738
494	0.05583065757
495	0.0557179169
496	0.0555979985
497	0.05548640822
498	0.05537897369
499	0.05524317709
500	0.05513411056
501	0.05505265473
502	0.05497360194
503	0.05487341659
504	0.05483134715
505	0.05477905224
506	0.05472075949
507	0.05470375081
508	0.05462800597
509	0.05450816265
510	0.05443419141
511	0.05433765385
512	0.0542823854
513	0.05421348273
514	0.05415660098
515	0.05404882219
516	0.05400101907
517	0.05390916846
518	0.0538234126
519	0.05378779908
520	0.05370395875
521	0.05362567382
522	0.0535843221
523	0.05343928805
524	0.05333209454
525	0.05329286666
526	0.05324444724
527	0.05319314681
528	0.05307826033
529	0.05303078889
530	0.0530072739
531	0.05289907217
532	0.05288469289
533	0.05279961799
534	0.05271556091
535	0.05268908141
536	0.0525650031
537	0.05255143678
538	0.05243510962
539	0.05240029998
540	0.05232056099
541	0.05231156796
542	0.0521941001
543	0.05214882153
544	0.05206914243
545	0.05200191884
546	0.05191316475
547	0.05179521142
548	0.05171472728
549	0.05159850516
550	0.05159110924
551	0.05147524297
552	0.05142337972
553	0.05137093329
554	0.05125960516
555	0.05120522971
556	0.0511121865
557	0.0511012097
558	0.05099025514
559	0.05093466891
560	0.05080443998
561	0.05079524812
562	0.05069367216
563	0.05057746152
564	0.05056780172
565	0.05051578292
566	0.05043484847
567	0.05037239539
568	0.05032290111
569	0.05022925603
570	0.05013692015
571	0.05007707571
572	0.05006579719
573	0.0499738681
574	0.04991302237
575	0.04983377952
576	0.04976014652
577	0.04967609846
578	0.04957400593
579	0.04948427105
580	0.04939173938
581	0.04936309559
582	0.04926083749
583	0.04920211504
584	0.04914351371
585	0.04903286606
586	0.04895617918
587	0.04884543767
588	0.04873251407
589	0.04864224498
590	0.04863330331
591	0.04859731594
592	0.04848850796
593	0.04845542694
594	0.04833635587
595	0.04827678778
596	0.04818103721
597	0.04816302822
598	0.04810619516
599	0.0479943644
600	0.04791027705
601	0.04782053781
602	0.04772950888
603	0.04765398221
604	0.04758890327
605	0.04752881081
606	0.04746161085
607	0.04735074
608	0.04721848421
609	0.04717787404
610	0.0470995067
611	0.04707201306
612	0.04699197638
613	0.04690684068
614	0.04689182951
615	0.04679682021
616	0.0466872156
617	0.04667854941
618	0.04660209135
619	0.04657057177
620	0.04651000331
621	0.04640344334
622	0.04634812837
623	0.04627556121
624	0.04619933596
625	0.04610454902
626	0.04604737778
627	0.04596621596
628	0.04588102922
629	0.04584780871
630	0.04577933883
631	0.04574487358
632	0.04572131306
633	0.04561516271
634	0.04555714436
635	0.04552636945
636	0.04545463206
637	0.04533084188
638	0.04527105932
639	0.04524591493
640	0.04517939645
641	0.04507525802
642	0.04503309211
643	0.04500917209
644	0.04497180908
645	0.04487710003
646	0.04479396706
647	0.0447845401
648	0.04470097428
649	0.04469214873
650	0.04456957182
651	0.04450089497
652	0.04446173419
653	0.04442320742
654	0.0443733594
655	0.04432917579
656	0.04423825652
657	0.04415428426
658	0.04411448103
659	0.04410254609
660	0.04402444029
661	0.04399279487
662	0.04393275377
663	0.04383967823
664	0.04378305598
665	0.04372404753
666	0.04366454706
667	0.04358126624
668	0.04351027955
669	0.04342381209
670	0.04334578645
671	0.04327719884
672	0.0432187458
673	0.0431265212
674	0.04305789898
675	0.04296972577
676	0.04290560099
677	0.04280712693
678	0.04273522698
679	0.04269864509
680	0.04265588613
681	0.04260512182
682	0.04255592747
683	0.04253235974
684	0.04244541304
685	0.04233813556
686	0.04230274829
687	0.04222452625
688	0.0421294223
689	0.04204189757
690	0.04203018137
691	0.04200349396
692	0.04198504037
693	0.04195220629
694	0.0419035558
695	0.04181528481
696	0.04173073195
697	0.0416657474
698	0.04160606801
699	0.0415176705
700	0.04147481097
701	0.04142485787
702	0.04133352124
703	0.04127714075
704	0.04123055661
705	0.04119502173
706	0.04112785599
707	0.04105736231
708	0.04100466328
709	0.04096840555
710	0.04093531907
711	0.0408624761
712	0.04076931617
713	0.04071773255
714	0.04060977474
715	0.04055722077
716	0.04047873038
717	0.04041513304
718	0.04034049526
719	0.04029091657
720	0.04021710795
721	0.04016562355
722	0.04008214283
723	0.04004312613
724	0.03997842349
725	0.03992304498
726	0.03988568776
727	0.03982485179
728	0.03975228883
729	0.03973877382
730	0.03972948277
731	0.03965818972
732	0.03958334315
733	0.03952799044
734	0.03943377722
735	0.03939619445
736	0.03935116313
737	0.03928013348
738	0.03923068567
739	0.03919262257
740	0.03908957631
741	0.03898502464
742	0.03895205718
743	0.03889274276
744	0.03883547866
745	0.03879111027
746	0.0387812151
747	0.03874379804
748	0.03867275038
749	0.03862291367
750	0.0385775322
751	0.03848619099
752	0.03844820998
753	0.03840800904
754	0.03836676064
755	0.03834637555
756	0.03830465355
757	0.0382699819
758	0.03824555721
759	0.03821254277
760	0.03817849881
761	0.03813297736
762	0.03806748251
763	0.03800028971
764	0.03793559203
765	0.03788009878
766	0.03782714288
767	0.03777878965
768	0.03770914631
769	0.03763699314
770	0.03758136765
771	0.03754166677
772	0.03746808396
773	0.03739630307
774	0.03732456694
775	0.03728208462
776	0.03723390506
777	0.03719420515
778	0.03712393693
779	0.03704444733
780	0.03698281631
781	0.03697816434
782	0.03695134216
783	0.03690335388
784	0.03686393972
785	0.03678558342
786	0.03674491507
787	0.03669441442
788	0.03662182226
789	0.03656227301
790	0.03650658839
791	0.03644182222
792	0.03640547048
793	0.03633322386
794	0.03627562275
795	0.03621555017
796	0.03617283834
797	0.03610789041
798	0.03608037149
799	0.03604599522
800	0.03600139625
801	0.03594008897
802	0.03591206548
803	0.03585084063
804	0.03579893632
805	0.03576593638
806	0.03571794848
807	0.0356717568
808	0.03563414844
809	0.03560580041
810	0.03553334307
811	0.0354832576
812	0.03547399829
813	0.03542700222
814	0.03536169864
815	0.03531546243
816	0.03528943888
817	0.03525856512
818	0.03520754011
819	0.03513667282
820	0.03506794587
821	0.03501342864
822	0.0349756493
823	0.03489521991
824	0.03486407761
825	0.03483039865
826	0.03471235779
827	0.03466863542
828	0.03464153055
829	0.03460426704
830	0.03454075547
831	0.03447804595
832	0.03442906831
833	0.03442006624
834	0.03435587546
835	0.03431664243
836	0.03425364843
837	0.0342009765
838	0.03415834878
839	0.03410985878
840	0.03405446431
841	0.03404375127
842	0.03399376842
843	0.03394894626
844	0.03389187623
845	0.03385144318
846	0.03378974348
847	0.03378325772
848	0.03371938656
849	0.03365917649
850	0.03359520279
851	0.03354512374
852	0.03347613696
853	0.03344082142
854	0.0333818694
855	0.03337486201
856	0.033365928
857	0.0333563918
858	0.03334225049
859	0.0332620555
860	0.0332230281
861	0.03313989059
862	0.03313115653
863	0.03310746499
864	0.03307050671
865	0.03302419934
866	0.03295923445
867	0.03291446555
868	0.03285661029
869	0.03281629918
870	0.03277306537
871	0.03271788627
872	0.03264277293
873	0.03256782196
874	0.03251871771
875	0.03248727905
876	0.03243641189
877	0.03241134023
878	0.03238991788
879	0.03233932361
880	0.0323091282
881	0.03228248942
882	0.03227693796
883	0.03224039332
884	0.03219401087
885	0.03214171057
886	0.0321033452
887	0.03204361687
888	0.03199555654
889	0.0319901064
890	0.03196710573
891	0.03193783136
892	0.03187289386
893	0.03182034516
894	0.03175192469
895	0.03171505806
896	0.03169204469
897	0.03162633859
898	0.03159855536
899	0.03155858472
900	0.03153664647
901	0.03149591552
902	0.03143385422
903	0.03140383502
904	0.0313667284
905	0.03134776211
906	0.03130280241
907	0.03128662555
908	0.03125905819
909	0.0312034806
910	0.03116723684
911	0.03113328349
912	0.03110066996
913	0.03103248288
914	0.03101223122
915	0.03094950368
916	0.03092680797
917	0.0308781656
918	0.03082922408
919	0.03077830061
920	0.03074972816
921	0.03067530241
922	0.03063569932
923	0.03058310348
924	0.03054195013
925	0.0304852296
926	0.03046383072
927	0.03042283869
928	0.03038440164
929	0.03033639101
930	0.03032063022
931	0.03026511258
932	0.03022950215
933	0.03019211362
934	0.03016064344
935	0.03011124665
936	0.03007792148
937	0.0300304037
938	0.03000714385
939	0.02995766033
940	0.02989568503
941	0.02987319882
942	0.02978888298
943	0.02976804517
944	0.02973694952
945	0.02969681208
946	0.02965916153
947	0.02963879559
948	0.02959856258
949	0.02954993103
950	0.02951996317
951	0.02949596082
952	0.02944798699
953	0.02939335564
954	0.02936941396
955	0.02933941859
956	0.02929666665
957	0.02928363444
958	0.02921811133
959	0.02918954579
960	0.02912314752
961	0.02909223209
962	0.02908055927
963	0.02906539516
964	0.02904710304
965	0.02899537238
966	0.02894648999
967	0.02891400474
968	0.0288905679
969	0.02886781545
970	0.02880590642
971	0.02877159534
972	0.02874273838
973	0.02869419767
974	0.02867544819
975	0.02863751413
976	0.02862449103
977	0.0285799383
978	0.02856191419
979	0.02854660887
980	0.02851691152
981	0.02846370152
982	0.02845142614
983	0.02840940744
984	0.0283877364
985	0.02832468993
986	0.02827948622
987	0.02822660898
988	0.02821687948
989	0.0281906909
990	0.02817561292
991	0.02814552079
992	0.02813260168
993	0.02810469055
994	0.02806581289
995	0.02804706786
996	0.02800887799
997	0.02796612008
998	0.02791355992
999	0.02787015186
1000	0.02783136206
1001	0.02778951958
1002	0.02775140404
1003	0.02771985922
1004	0.02767763158
1005	0.02764205553
1006	0.02763960603
1007	0.0275992429
1008	0.02755076612
1009	0.02754583508
1010	0.02748608098
1011	0.02746530213
1012	0.027448265
1013	0.02738922186
1014	0.02734748536
1015	0.0272997062
1016	0.02729764727
1017	0.02725803558
1018	0.02722535327
1019	0.02722097873
1020	0.02717548747
1021	0.02713411778
1022	0.02711122882
1023	0.02706934885
1024	0.02702698925
1025	0.02699564704
1026	0.02694285776
1027	0.02691996792
1028	0.02688711603
1029	0.02687131629
1030	0.02685136901
1031	0.0268071608
1032	0.02680173717
1033	0.02676178888
1034	0.02673591093
1035	0.02672162892
1036	0.02668787005
1037	0.02665300905
1038	0.02664227628
1039	0.02659820302
1040	0.02657356859
1041	0.02653264624
1042	0.02651160702
1043	0.02648497647
1044	0.02646697055
1045	0.0264463337
1046	0.02639653105
1047	0.02635215503
1048	0.02632811594
1049	0.02628080409
1050	0.02622741634
1051	0.02618584863
1052	0.02616641269
1053	0.0261225573
1054	0.02608064727
1055	0.02605905774
1056	0.02601121058
1057	0.02597806295
1058	0.02594019167
1059	0.02591225144
1060	0.02589555698
1061	0.02585446409
1062	0.02581803312
1063	0.0257789902
1064	0.0257374154
1065	0.02572653914
1066	0.02567564333
1067	0.02565421758
1068	0.0255984401
1069	0.02556312153
1070	0.02552508998
1071	0.02547700898
1072	0.025451817
1073	0.02543724367
1074	0.02539917328
1075	0.02535725582
1076	0.02530521829
1077	0.02526821056
1078	0.0252204281
1079	0.02520135251
1080	0.02519233319
1081	0.02515639889
1082	0.02512230685
1083	0.02509476119
1084	0.02507464701
1085	0.02501555787
1086	0.02498237961
1087	0.02494133641
1088	0.02490142234
1089	0.0248662065
1090	0.02481912695
1091	0.02477591566
1092	0.02473811498
1093	0.02470062319
1094	0.02466281571
1095	0.02464358377
1096	0.02461015337
1097	0.02456696535
1098	0.02452785534
1099	0.02449120439
1100	0.02448087754
1101	0.02446408173
1102	0.02445981224
1103	0.02444910586
1104	0.02442467659
1105	0.02440255714
1106	0.02437410745
1107	0.02435713491
1108	0.0243113701
1109	0.02427212803
1110	0.02423984485
1111	0.02423721928
1112	0.02422952336
1113	0.02418142018
1114	0.02414971506
1115	0.02410001778
1116	0.02406005535
1117	0.02401970907
1118	0.02398695982
1119	0.02395439033
1120	0.02394701412
1121	0.02393801176
1122	0.02390037635
1123	0.02389435135
1124	0.02386785565
1125	0.02382753977
1126	0.02377019016
1127	0.02374555313
1128	0.02372152918
1129	0.02366552784
1130	0.02361469634
1131	0.02360015306
1132	0.02357320025
1133	0.02353978611
1134	0.02351300429
1135	0.0235048879
1136	0.02346738947
1137	0.02342738912
1138	0.02341220179
1139	0.02340954924
1140	0.02338051657
1141	0.0233590533
1142	0.02333007097
1143	0.02330484005
1144	0.02329519822
1145	0.02326010563
1146	0.02323719047
1147	0.02319368619
1148	0.02316758605
1149	0.02312008738
1150	0.02309429295
1151	0.02306301889
1152	0.02303805348
1153	0.02302492169
1154	0.02302269272
1155	0.02300421215
1156	0.02299727844
1157	0.02296665814
1158	0.02293561403
1159	0.02291041795
1160	0.02289847536
1161	0.02286579157
1162	0.02283856762
1163	0.02281109603
1164	0.02277983215
1165	0.02274395969
1166	0.02270910719
1167	0.02266336099
1168	0.02264230893
1169	0.02262194681
1170	0.02260829785
1171	0.02258468832
1172	0.02257764212
1173	0.02256670092
1174	0.02254169749
1175	0.02250165397
1176	0.02248641967
1177	0.02247143841
1178	0.0224333073
1179	0.02240298766
1180	0.02237164789
1181	0.02235662049
1182	0.02235129102
1183	0.02232013176
1184	0.0222916306
1185	0.02225467369
1186	0.02223901358
1187	0.02221412585
1188	0.02218580656
1189	0.02215651702
1190	0.02212834182
1191	0.02210076384
1192	0.02207839425
1193	0.02207406233
1194	0.0220725826
1195	0.02205982048
1196	0.02202014868
1197	0.0220142681
1198	0.02198355365
1199	0.02194737991
1200	0.02191886454
1201	0.02189202113
1202	0.02187398754
1203	0.02184559815
1204	0.02181949204
1205	0.02178040017
1206	0.0217691238
1207	0.02175672921
1208	0.02173814101
1209	0.0217358714
1210	0.02171690775
1211	0.02171413149
1212	0.02168394058
1213	0.02166428592
1214	0.02164251373
1215	0.02161207756
1216	0.02157734481
1217	0.02157438984
1218	0.02155100929
1219	0.02154116678
1220	0.02152225473
1221	0.0214874743
1222	0.02145444248
1223	0.0214159855
1224	0.02139926696
1225	0.0213472539
1226	0.02132088958
1227	0.02131973113
1228	0.02128067178
1229	0.02127634518
1230	0.02124912116
1231	0.02123386532
1232	0.02121302108
1233	0.02118480471
1234	0.02117013398
1235	0.02114467298
1236	0.02113016252
1237	0.02112155054
1238	0.02111956404
1239	0.02109856817
1240	0.02106863932
1241	0.02103167388
1242	0.02099839308
1243	0.02096075667
1244	0.0209514645
1245	0.02091924614
1246	0.02088663908
1247	0.0208761603
1248	0.02085458008
1249	0.02081365284
1250	0.02078971611
1251	0.02074201623
1252	0.02070432072
1253	0.02067164196
1254	0.02066326956
1255	0.02066140101
1256	0.02063512523
1257	0.02061722761
1258	0.02058744146
1259	0.02055977038
1260	0.02053241666
1261	0.02051422865
1262	0.02047947018
1263	0.02044071332
1264	0.02042299996
1265	0.02039432326
1266	0.02038583226
1267	0.02038045085
1268	0.0203528745
1269	0.02033377838
1270	0.0202918582
1271	0.02027443873
1272	0.02024185728
1273	0.02021720844
1274	0.02017322428
1275	0.02014416318
1276	0.02012347346
1277	0.0201038855
1278	0.02008868324
1279	0.02006142638
1280	0.02004877978
1281	0.02002933802
1282	0.02001892675
1283	0.01999311697
1284	0.01996140736
1285	0.01994060362
1286	0.01990795935
1287	0.01988729808
1288	0.01986486935
1289	0.01983614775
1290	0.01982372757
1291	0.01979317701
1292	0.01977442098
1293	0.01974483449
1294	0.01971287938
1295	0.01967755718
1296	0.01964955555
1297	0.01963133412
1298	0.0196201794
1299	0.01959128234
1300	0.01955884022
1301	0.01953776421
1302	0.01949943279
1303	0.01948369569
1304	0.01945422393
1305	0.01943858306
1306	0.01941907491
1307	0.01939049393
1308	0.01937318696
1309	0.01934933293
1310	0.01932201562
1311	0.01929737546
1312	0.01926050531
1313	0.01922982168
1314	0.01921024333
1315	0.01919014071
1316	0.01916640361
1317	0.01914387136
1318	0.01910434582
1319	0.01909568367
1320	0.01909210478
1321	0.01907242887
1322	0.0190406037
1323	0.01903408093
1324	0.01901530467
1325	0.01899635829
1326	0.01898284097
1327	0.01897257603
1328	0.01893785059
1329	0.01891018961
1330	0.01888490482
1331	0.0188544499
1332	0.01884608261
1333	0.01883296667
1334	0.01882359416
1335	0.01879521518
1336	0.0187660207
1337	0.01874099722
1338	0.01871860723
1339	0.01869154518
1340	0.01866625623
1341	0.01864428938
1342	0.01863039566
1343	0.01862622226
1344	0.01860041434
1345	0.01857844419
1346	0.01855370001
1347	0.01853136224
1348	0.01850872203
1349	0.01849749363
1350	0.01847051206
1351	0.01844712009
1352	0.01843462355
1353	0.01840842465
1354	0.01837503772
1355	0.01835204164
1356	0.01832339227
1357	0.01830353328
1358	0.01828058086
1359	0.01827942284
1360	0.01823694487
1361	0.01822743139
1362	0.01818584041
1363	0.01816142343
1364	0.01812238205
1365	0.01810515658
1366	0.01809121555
1367	0.0180665978
1368	0.01804238767
1369	0.01802586715
1370	0.01799461848
1371	0.01797140999
1372	0.01796212537
1373	0.01792564178
1374	0.01789294494
1375	0.01788146004
1376	0.01786274058
1377	0.01785458556
1378	0.01783221804
1379	0.01781635871
1380	0.01781187318
1381	0.01778835712
1382	0.01775911121
1383	0.01774350013
1384	0.01772521669
1385	0.01770342498
1386	0.01769599725
1387	0.01767716363
1388	0.01766201629
1389	0.01764059818
1390	0.01762886916
1391	0.01762308883
1392	0.01760631596
1393	0.01757383305
1394	0.0175672055
1395	0.01754261091
1396	0.01752321229
1397	0.01750887213
1398	0.01748094944
1399	0.01746622386
1400	0.01745436779
1401	0.01742975314
1402	0.01740257827
1403	0.01737839856
1404	0.01733908819
1405	0.01732356282
1406	0.01731144795
1407	0.01728778965
1408	0.01727038101
1409	0.01725489758
1410	0.0172367554
1411	0.01721705959
1412	0.01721009557
1413	0.01719079534
1414	0.01717030875
1415	0.017154616
1416	0.01712535765
1417	0.01711332336
1418	0.01709410022
1419	0.01708764927
1420	0.0170705776
1421	0.01705711246
1422	0.01702476351
1423	0.01700480873
1424	0.01698809781
1425	0.01698232166
1426	0.0169701833
1427	0.01694966774
1428	0.01692390886
1429	0.01690090873
1430	0.01689560481
1431	0.0168662295
1432	0.01684386096
1433	0.01681069413
1434	0.0167963782
1435	0.0167774642
1436	0.01675679626
1437	0.01673059309
1438	0.01671703389
1439	0.01670352869
1440	0.01668868863
1441	0.01666017413
1442	0.01662405388
1443	0.01660815552
1444	0.01658877388
1445	0.01654564924
1446	0.01653663259
1447	0.0165172411
1448	0.01647852777
1449	0.01645622837
1450	0.01642725654
1451	0.01641229592
1452	0.01639653155
1453	0.01639150644
1454	0.0163740387
1455	0.01636112711
1456	0.0163331235
1457	0.01631916992
1458	0.01628875131
1459	0.01627602444
1460	0.01623894235
1461	0.01621819061
1462	0.01620545735
1463	0.01617517351
1464	0.01615939998
1465	0.01613455303
1466	0.01613120072
1467	0.01611464007
1468	0.01610628199
1469	0.01608099508
1470	0.01605495664
1471	0.01604445679
1472	0.01603680614
1473	0.01602077955
1474	0.01599736456
1475	0.01598696232
1476	0.01596899946
1477	0.01596107632
1478	0.01593634677
1479	0.01592345907
1480	0.0159070778
1481	0.01589753981
1482	0.01588488181
1483	0.01585598375
1484	0.01582209758
1485	0.01580616853
1486	0.01578624935
1487	0.01575534491
1488	0.01573920112
1489	0.01572035563
1490	0.01570080421
1491	0.01569262775
1492	0.01568563972
1493	0.01565022608
1494	0.01563560078
1495	0.01562500334
1496	0.01561386996
1497	0.0156030635
1498	0.01558785206
1499	0.01556771321
