iter	Passed	Remaining
362	2228	16190
363	2234	16184
364	2240	16176
365	2246	16169
366	2252	16162
367	2258	16154
368	2264	16143
369	2270	16135
370	2276	16129
371	2282	16121
372	2288	16114
373	2294	16107
374	2299	16099
375	2306	16093
376	2311	16085
377	2318	16079
378	2324	16072
379	2330	16064
380	2335	16056
381	2341	16050
382	2348	16045
383	2354	16038
384	2360	16032
385	2366	16025
386	2372	16016
387	2378	16010
388	2384	16006
389	2390	15997
390	2396	15991
391	2402	15985
392	2408	15976
393	2414	15970
394	2420	15964
395	2426	15956
396	2432	15952
397	2438	15945
398	2444	15937
399	2450	15930
400	2456	15923
401	2462	15914
402	2468	15908
403	2474	15901
404	2480	15894
405	2486	15888
406	2492	15882
407	2498	15873
408	2504	15868
409	2510	15860
410	2516	15852
411	2522	15844
412	2529	15843
413	2535	15839
414	2541	15830
415	2547	15823
416	2553	15817
417	2559	15811
418	2565	15804
419	2571	15797
420	2577	15790
421	2584	15786
422	2590	15779
423	2595	15771
424	2602	15765
425	2608	15759
426	2614	15754
427	2620	15745
428	2626	15741
429	2632	15735
430	2638	15725
431	2644	15720
432	2650	15713
433	2656	15704
434	2662	15698
435	2668	15692
436	2673	15682
437	2679	15674
438	2685	15668
439	2692	15663
440	2698	15659
441	2705	15654
442	2710	15647
443	2717	15642
444	2723	15636
445	2729	15629
446	2735	15624
447	2741	15615
448	2747	15609
449	2753	15603
450	2759	15595
451	2765	15591
452	2771	15585
453	2778	15581
454	2784	15576
455	2790	15569
456	2797	15564
457	2803	15559
458	2809	15551
459	2815	15545
460	2821	15539
461	2827	15531
462	2833	15526
463	2839	15520
464	2845	15512
465	2851	15506
466	2857	15498
467	2863	15493
468	2869	15487
469	2875	15480
470	2881	15474
471	2888	15468
472	2894	15461
473	2900	15454
474	2906	15448
475	2911	15439
476	2917	15433
477	2923	15427
478	2929	15418
479	2935	15412
480	2941	15405
481	2947	15398
482	2953	15390
483	2959	15382
484	2965	15375
485	2971	15368
486	2977	15362
487	2983	15357
488	2989	15350
489	2995	15342
490	3001	15337
491	3007	15331
492	3013	15324
493	3019	15316
494	3025	15311
495	3032	15309
496	3039	15305
497	3045	15303
498	3052	15299
499	3059	15295
500	3066	15294
501	3073	15292
502	3080	15291
503	3086	15287
504	3093	15285
505	3100	15282
506	3107	15281
507	3114	15276
508	3120	15269
509	3125	15261
510	3131	15255
511	3138	15249
512	3144	15242
513	3150	15235
514	3156	15229
515	3162	15222
516	3168	15215
517	3174	15209
518	3180	15204
519	3186	15199
520	3193	15192
521	3199	15186
522	3205	15179
523	3210	15172
524	3217	15167
525	3223	15163
526	3230	15157
527	3236	15153
528	3243	15148
529	3249	15143
530	3255	15139
531	3262	15135
532	3268	15128
533	3274	15122
534	3280	15116
535	3286	15109
536	3293	15103
537	3298	15096
538	3304	15087
539	3310	15080
540	3316	15074
541	3322	15067
542	3328	15061
543	3334	15055
544	3340	15047
545	3346	15041
546	3352	15035
547	3358	15028
548	3365	15023
549	3371	15017
550	3383	15038
551	3392	15044
552	3398	15040
553	3404	15031
554	3409	15021
555	3414	15010
556	3419	14999
557	3425	14990
558	3431	14983
559	3436	14975
560	3443	14969
561	3449	14962
562	3455	14957
563	3461	14950
564	3467	14942
565	3473	14937
566	3479	14931
567	3485	14923
568	3491	14918
569	3497	14911
570	3504	14906
571	3510	14900
572	3516	14894
573	3522	14886
574	3528	14880
575	3534	14873
576	3540	14866
577	3546	14860
578	3552	14852
579	3558	14845
580	3564	14841
581	3570	14835
582	3576	14827
583	3582	14822
584	3588	14815
585	3594	14809
586	3601	14804
587	3607	14797
588	3613	14790
589	3619	14784
590	3625	14777
591	3631	14771
592	3637	14764
593	3643	14757
594	3649	14751
595	3655	14743
596	3660	14735
597	3667	14729
598	3672	14722
599	3679	14716
600	3685	14710
601	3691	14703
602	3697	14698
603	3703	14691
604	3709	14683
605	3715	14677
606	3721	14670
607	3726	14662
608	3732	14655
609	3739	14650
610	3745	14643
611	3750	14636
612	3757	14630
613	3762	14622
614	3769	14617
615	3775	14611
616	3781	14603
617	3787	14597
618	3793	14590
619	3799	14583
620	3805	14577
621	3810	14569
622	3816	14562
623	3822	14556
624	3828	14549
625	3834	14542
626	3840	14536
627	3846	14530
628	3852	14522
629	3858	14515
630	3864	14509
631	3870	14502
632	3876	14497
633	3882	14489
634	3889	14484
635	3895	14478
636	3901	14471
637	3907	14466
638	3913	14461
639	3919	14453
640	3925	14447
641	3931	14441
642	3937	14434
643	3944	14429
644	3950	14422
645	3955	14415
646	3962	14410
647	3968	14404
648	3974	14396
649	3980	14390
650	3986	14384
651	3992	14377
652	3998	14373
653	4005	14366
654	4010	14359
655	4017	14353
656	4023	14348
657	4029	14341
658	4035	14335
659	4041	14329
660	4047	14322
661	4053	14315
662	4059	14309
663	4066	14304
664	4073	14301
665	4080	14298
666	4087	14296
667	4094	14294
668	4101	14289
669	4108	14286
670	4114	14282
671	4121	14278
672	4128	14275
673	4135	14273
674	4142	14269
675	4150	14268
676	4157	14265
677	4163	14259
678	4170	14254
679	4176	14249
680	4182	14243
681	4189	14237
682	4195	14232
683	4201	14226
684	4208	14221
685	4214	14215
686	4220	14208
687	4226	14202
688	4232	14196
689	4238	14188
690	4244	14183
691	4251	14178
692	4257	14171
693	4262	14164
694	4268	14158
695	4274	14151
696	4280	14143
697	4286	14137
698	4292	14130
699	4298	14123
700	4304	14117
701	4310	14110
702	4316	14104
703	4322	14098
704	4328	14091
705	4335	14086
706	4341	14080
707	4347	14073
708	4353	14068
709	4360	14062
710	4366	14056
711	4372	14049
712	4378	14043
713	4384	14036
714	4390	14031
715	4396	14024
716	4402	14017
717	4408	14010
718	4414	14004
719	4420	13997
720	4426	13991
721	4432	13985
722	4438	13978
723	4445	13973
724	4451	13967
725	4456	13960
726	4463	13955
727	4469	13949
728	4475	13943
729	4482	13938
730	4488	13932
731	4494	13926
732	4500	13919
733	4506	13913
734	4512	13906
735	4518	13900
736	4525	13894
737	4531	13887
738	4537	13882
739	4543	13875
740	4548	13867
741	4555	13863
742	4561	13856
743	4567	13849
744	4573	13844
745	4580	13838
746	4586	13831
747	4592	13825
748	4598	13819
749	4604	13812
750	4610	13806
751	4616	13800
752	4622	13793
753	4628	13788
754	4634	13782
755	4640	13775
756	4646	13769
757	4652	13762
758	4658	13755
759	4664	13748
760	4670	13742
761	4676	13735
762	4682	13729
763	4688	13722
764	4701	13735
765	4710	13738
766	4717	13734
767	4723	13726
768	4728	13718
769	4733	13709
770	4738	13699
771	4744	13691
772	4749	13683
773	4755	13676
774	4761	13669
775	4766	13661
776	4773	13655
777	4779	13649
778	4784	13641
779	4791	13636
780	4797	13629
781	4803	13623
782	4809	13616
783	4815	13610
784	4821	13604
785	4827	13598
786	4833	13592
787	4839	13585
788	4846	13580
789	4852	13574
790	4858	13567
791	4864	13561
792	4870	13554
793	4876	13547
794	4882	13543
795	4889	13537
796	4895	13531
797	4902	13527
798	4908	13522
799	4914	13516
800	4921	13510
801	4927	13503
802	4933	13497
803	4939	13491
804	4945	13485
805	4951	13479
806	4957	13473
807	4963	13466
808	4969	13460
809	4975	13453
810	4981	13446
811	4987	13440
812	4993	13433
813	5000	13428
814	5006	13423
815	5012	13416
816	5019	13410
817	5025	13404
818	5031	13398
819	5037	13392
820	5044	13387
821	5050	13381
822	5057	13378
823	5063	13372
824	5070	13367
825	5077	13363
826	5083	13357
827	5090	13352
828	5096	13347
829	5103	13342
830	5110	13337
831	5117	13333
832	5123	13329
833	5130	13324
834	5137	13320
835	5143	13314
836	5150	13310
837	5157	13306
838	5164	13303
839	5171	13297
840	5178	13294
841	5185	13290
842	5192	13286
843	5199	13281
844	5206	13277
845	5213	13273
846	5219	13267
847	5226	13262
848	5233	13258
849	5240	13254
850	5247	13250
851	5254	13247
852	5261	13242
853	5268	13239
854	5278	13241
855	5287	13242
856	5294	13239
857	5303	13240
858	5311	13238
859	5319	13237
860	5327	13235
861	5334	13231
862	5341	13227
863	5348	13222
864	5355	13217
865	5363	13216
866	5369	13211
867	5377	13207
868	5383	13201
869	5390	13197
870	5398	13195
871	5404	13190
872	5411	13185
873	5418	13180
874	5425	13175
875	5431	13170
876	5438	13165
877	5445	13160
878	5452	13156
879	5459	13153
880	5466	13147
881	5473	13143
882	5480	13138
883	5486	13133
884	5493	13129
885	5500	13125
886	5507	13120
887	5514	13114
888	5521	13110
889	5528	13108
890	5535	13102
891	5542	13097
892	5548	13091
893	5555	13087
894	5562	13081
895	5568	13077
896	5575	13072
897	5581	13065
898	5589	13061
899	5595	13056
900	5602	13052
901	5609	13047
902	5616	13043
903	5623	13039
904	5630	13033
905	5636	13027
906	5643	13022
907	5650	13018
908	5656	13012
909	5663	13007
910	5670	13002
911	5676	12996
912	5683	12991
913	5689	12986
914	5696	12980
915	5704	12977
916	5711	12973
917	5718	12970
918	5726	12966
919	5732	12961
920	5739	12956
921	5747	12953
922	5754	12949
923	5761	12943
924	5767	12938
925	5774	12932
926	5781	12927
927	5788	12923
928	5795	12919
929	5801	12913
930	5809	12910
931	5816	12906
932	5823	12900
933	5829	12895
934	5836	12890
935	5843	12885
936	5850	12880
937	5857	12876
938	5864	12871
939	5871	12866
940	5878	12862
941	5886	12859
942	5892	12854
943	5900	12850
944	5906	12845
945	5913	12839
946	5920	12835
947	5927	12830
948	5934	12826
949	5941	12821
950	5948	12816
951	5955	12812
952	5962	12808
953	5969	12802
954	5976	12797
955	5983	12792
956	5989	12787
957	5996	12782
958	6003	12777
959	6010	12772
960	6017	12766
961	6024	12763
962	6031	12759
963	6038	12754
964	6045	12749
965	6052	12744
966	6059	12740
967	6067	12737
968	6075	12733
969	6083	12731
970	6091	12728
971	6100	12727
972	6108	12725
973	6116	12722
974	6124	12719
975	6132	12716
976	6140	12714
977	6149	12713
978	6156	12709
979	6163	12705
980	6170	12700
981	6178	12695
982	6185	12691
983	6192	12687
984	6199	12682
985	6206	12677
986	6213	12672
987	6220	12667
988	6227	12662
989	6234	12657
990	6241	12652
991	6248	12647
992	6254	12642
993	6261	12636
994	6268	12630
995	6274	12625
996	6281	12619
997	6288	12613
998	6294	12607
999	6301	12603
1000	6307	12596
1001	6314	12591
1002	6321	12586
1003	6328	12581
1004	6335	12575
1005	6341	12569
1006	6348	12564
1007	6354	12558
1008	6361	12553
1009	6368	12547
1010	6374	12541
1011	6381	12535
1012	6388	12530
1013	6394	12524
1014	6401	12518
1015	6407	12513
1016	6414	12507
1017	6421	12502
1018	6428	12496
1019	6435	12491
1020	6441	12485
1021	6448	12479
1022	6454	12473
1023	6461	12468
1024	6467	12462
1025	6474	12457
1026	6481	12451
1027	6487	12445
1028	6494	12439
1029	6501	12435
1030	6508	12430
1031	6515	12424
1032	6522	12418
1033	6528	12413
1034	6535	12408
1035	6542	12402
1036	6549	12397
1037	6556	12392
1038	6564	12389
1039	6571	12383
1040	6577	12377
1041	6584	12372
1042	6591	12367
1043	6598	12362
1044	6605	12357
1045	6612	12351
1046	6618	12346
1047	6625	12341
1048	6632	12335
1049	6639	12329
1050	6646	12325
1051	6653	12319
1052	6660	12314
1053	6667	12309
1054	6673	12303
1055	6680	12298
1056	6686	12291
1057	6693	12285
1058	6699	12279
1059	6706	12273
1060	6712	12267
1061	6719	12263
1062	6726	12257
1063	6733	12251
1064	6740	12246
1065	6747	12241
1066	6753	12235
1067	6760	12230
1068	6767	12224
1069	6774	12218
1070	6780	12213
1071	6787	12207
1072	6794	12202
1073	6801	12196
1074	6807	12189
1075	6814	12184
1076	6821	12179
1077	6828	12173
1078	6835	12169
1079	6841	12162
1080	6848	12157
1081	6855	12152
1082	6861	12145
1083	6868	12140
1084	6875	12135
1085	6881	12128
1086	6888	12123
1087	6895	12117
1088	6902	12112
1089	6908	12106
1090	6915	12101
1091	6922	12096
1092	6929	12090
1093	6935	12084
1094	6942	12078
1095	6949	12072
1096	6956	12067
1097	6963	12062
1098	6970	12056
1099	6976	12050
1100	6983	12044
1101	6990	12039
1102	6996	12033
1103	7003	12027
1104	7010	12022
1105	7016	12016
1106	7023	12010
1107	7031	12006
1108	7038	12001
1109	7045	11996
1110	7052	11991
1111	7060	11986
1112	7067	11982
1113	7074	11977
1114	7082	11974
1115	7089	11968
1116	7096	11963
1117	7103	11957
1118	7110	11952
1119	7117	11947
1120	7124	11941
1121	7131	11936
1122	7138	11931
1123	7145	11926
1124	7152	11920
1125	7158	11914
1126	7165	11907
1127	7171	11902
1128	7178	11896
1129	7185	11890
1130	7192	11885
1131	7199	11880
1132	7207	11876
1133	7214	11871
1134	7221	11865
1135	7228	11860
1136	7235	11855
1137	7242	11849
1138	7248	11843
1139	7255	11837
1140	7262	11832
1141	7268	11826
1142	7275	11819
1143	7281	11813
1144	7288	11807
1145	7294	11801
1146	7301	11795
1147	7308	11789
1148	7314	11784
1149	7321	11778
1150	7328	11772
1151	7337	11770
1152	7343	11764
1153	7350	11758
1154	7357	11753
1155	7364	11747
1156	7371	11742
1157	7378	11736
1158	7385	11731
1159	7392	11725
1160	7399	11720
1161	7405	11713
1162	7412	11707
1163	7418	11701
1164	7425	11695
1165	7432	11690
1166	7438	11684
1167	7445	11678
1168	7452	11672
1169	7458	11666
1170	7465	11660
1171	7472	11654
1172	7477	11647
1173	7484	11641
1174	7491	11635
1175	7498	11630
1176	7505	11624
1177	7512	11618
1178	7519	11614
1179	7525	11607
1180	7532	11601
1181	7539	11596
1182	7546	11590
1183	7552	11583
1184	7559	11578
1185	7566	11573
1186	7573	11567
1187	7580	11561
1188	7587	11556
1189	7593	11549
1190	7600	11544
1191	7607	11538
1192	7613	11531
1193	7620	11526
1194	7627	11520
1195	7633	11514
1196	7640	11508
1197	7646	11502
1198	7653	11496
1199	7660	11490
1200	7666	11484
1201	7673	11478
1202	7680	11473
1203	7688	11468
1204	7695	11463
1205	7702	11458
1206	7709	11453
1207	7717	11447
1208	7724	11443
1209	7731	11437
1210	7738	11432
1211	7745	11426
1212	7752	11420
1213	7759	11415
1214	7766	11409
1215	7773	11404
1216	7780	11398
1217	7786	11391
1218	7793	11386
1219	7800	11380
1220	7807	11375
1221	7814	11369
1222	7821	11363
1223	7827	11357
1224	7834	11352
1225	7841	11346
1226	7847	11339
1227	7854	11334
1228	7861	11328
1229	7868	11323
1230	7877	11319
1231	7884	11314
1232	7891	11308
1233	7898	11302
1234	7905	11298
1235	7914	11294
1236	7921	11289
1237	7928	11283
1238	7935	11278
1239	7941	11272
1240	7949	11267
1241	7956	11262
1242	7963	11256
1243	7970	11250
1244	7977	11244
1245	7983	11238
1246	7990	11232
1247	7997	11227
1248	8004	11221
1249	8011	11215
1250	8018	11210
1251	8025	11204
1252	8032	11199
1253	8039	11193
1254	8046	11187
1255	8052	11181
1256	8060	11176
1257	8067	11171
1258	8074	11166
1259	8082	11161
1260	8089	11156
1261	8096	11150
1262	8104	11145
1263	8111	11140
1264	8119	11135
1265	8126	11130
1266	8134	11125
1267	8141	11120
1268	8148	11115
1269	8156	11110
1270	8163	11105
1271	8170	11099
1272	8177	11094
1273	8185	11089
1274	8191	11083
1275	8198	11077
1276	8205	11071
1277	8211	11064
1278	8218	11059
1279	8225	11053
1280	8232	11047
1281	8239	11041
1282	8246	11035
1283	8252	11029
1284	8259	11023
1285	8266	11018
1286	8273	11012
1287	8280	11006
1288	8287	11000
1289	8293	10993
1290	8300	10987
1291	8307	10982
1292	8313	10975
1293	8320	10969
1294	8327	10963
1295	8333	10957
1296	8340	10951
1297	8346	10944
1298	8353	10938
1299	8360	10932
1300	8368	10928
1301	8375	10923
1302	8382	10917
1303	8389	10911
1304	8395	10904
1305	8402	10898
1306	8409	10892
1307	8416	10886
1308	8423	10881
1309	8430	10875
1310	8437	10870
1311	8444	10864
1312	8451	10858
1313	8458	10853
1314	8465	10847
1315	8471	10840
1316	8478	10834
1317	8484	10828
1318	8491	10822
1319	8498	10816
1320	8505	10810
1321	8512	10804
1322	8518	10798
1323	8525	10792
1324	8532	10785
1325	8539	10780
1326	8546	10774
1327	8552	10768
1328	8559	10762
1329	8566	10756
1330	8573	10750
1331	8579	10744
1332	8586	10737
1333	8593	10731
1334	8600	10725
1335	8607	10720
1336	8613	10714
1337	8620	10708
1338	8627	10702
1339	8634	10695
1340	8640	10690
1341	8647	10684
1342	8654	10677
1343	8661	10672
1344	8670	10669
1345	8677	10663
1346	8685	10658
1347	8691	10652
1348	8698	10646
1349	8705	10640
1350	8712	10634
1351	8719	10628
1352	8726	10622
1353	8733	10616
1354	8740	10610
1355	8747	10605
1356	8753	10598
1357	8760	10592
1358	8767	10586
1359	8774	10581
1360	8782	10576
1361	8789	10570
1362	8796	10565
1363	8804	10559
1364	8810	10553
1365	8817	10547
1366	8825	10543
1367	8832	10537
1368	8839	10530
1369	8846	10524
1370	8852	10518
1371	8859	10512
1372	8866	10506
1373	8872	10500
1374	8879	10494
1375	8886	10488
1376	8892	10481
1377	8899	10475
1378	8906	10469
1379	8912	10462
1380	8920	10457
1381	8927	10451
1382	8933	10445
1383	8940	10439
1384	8947	10432
1385	8953	10426
1386	8961	10421
1387	8967	10414
1388	8973	10407
1389	8979	10400
1390	8986	10395
1391	8992	10388
1392	8998	10381
1393	9004	10374
1394	9010	10367
1395	9016	10360
1396	9023	10353
1397	9028	10346
1398	9035	10340
1399	9041	10333
1400	9047	10326
1401	9054	10320
1402	9060	10313
1403	9067	10306
1404	9073	10300
1405	9079	10293
1406	9085	10286
1407	9091	10280
1408	9098	10273
1409	9104	10267
1410	9111	10260
1411	9117	10253
1412	9123	10246
1413	9129	10240
1414	9135	10233
1415	9141	10226
1416	9147	10219
1417	9154	10213
1418	9160	10206
1419	9166	10199
1420	9173	10192
1421	9179	10186
1422	9185	10179
1423	9191	10172
1424	9198	10166
1425	9204	10159
1426	9210	10152
1427	9216	10145
1428	9222	10139
1429	9228	10132
1430	9235	10125
1431	9240	10118
1432	9246	10111
1433	9252	10104
1434	9258	10097
1435	9264	10090
1436	9270	10083
1437	9276	10076
1438	9282	10069
1439	9288	10062
1440	9294	10055
1441	9300	10048
1442	9307	10042
1443	9313	10035
1444	9319	10028
1445	9325	10021
1446	9330	10014
1447	9336	10007
1448	9343	10000
1449	9348	9993
1450	9355	9987
1451	9361	9980
1452	9367	9972
1453	9373	9966
1454	9379	9959
1455	9384	9952
1456	9391	9945
1457	9396	9938
1458	9403	9931
1459	9409	9924
1460	9414	9917
1461	9420	9910
1462	9426	9903
1463	9432	9896
1464	9438	9889
1465	9444	9882
1466	9451	9876
1467	9456	9868
1468	9463	9862
1469	9469	9855
1470	9474	9848
1471	9481	9841
1472	9487	9835
1473	9493	9828
1474	9499	9821
1475	9505	9814
1476	9511	9807
1477	9517	9800
1478	9523	9793
1479	9529	9786
1480	9535	9779
1481	9541	9772
1482	9547	9765
1483	9553	9759
1484	9559	9752
1485	9565	9745
1486	9571	9738
1487	9577	9731
1488	9582	9724
1489	9588	9717
1490	9595	9710
1491	9600	9703
1492	9606	9696
1493	9612	9689
1494	9618	9682
1495	9624	9676
1496	9630	9669
1497	9636	9661
1498	9642	9655
1499	9648	9648
1500	9653	9641
1501	9660	9634
1502	9666	9627
1503	9671	9620
1504	9678	9613
1505	9684	9606
1506	9689	9599
1507	9695	9592
1508	9701	9586
1509	9707	9579
1510	9714	9572
1511	9720	9565
1512	9726	9558
1513	9731	9551
1514	9737	9545
1515	9743	9538
1516	9749	9531
1517	9755	9524
1518	9761	9517
1519	9767	9510
1520	9774	9504
1521	9779	9497
1522	9786	9490
1523	9792	9484
1524	9798	9477
1525	9804	9470
1526	9810	9463
1527	9816	9457
1528	9822	9450
1529	9829	9443
1530	9835	9436
1531	9840	9429
1532	9847	9423
1533	9853	9416
1534	9858	9409
1535	9865	9402
1536	9871	9396
1537	9877	9389
1538	9883	9382
1539	9889	9376
1540	9895	9369
1541	9901	9362
1542	9907	9355
1543	9913	9348
1544	9919	9342
1545	9925	9335
1546	9931	9328
1547	9938	9321
1548	9943	9314
1549	9949	9307
1550	9956	9301
1551	9962	9294
1552	9968	9287
1553	9974	9281
1554	9980	9274
1555	9986	9268
1556	9992	9261
1557	9998	9254
1558	10004	9247
1559	10010	9240
1560	10016	9233
1561	10022	9227
1562	10029	9220
1563	10035	9213
1564	10041	9207
1565	10047	9200
1566	10053	9193
1567	10059	9186
1568	10065	9179
1569	10070	9172
1570	10077	9166
1571	10083	9160
1572	10090	9153
1573	10097	9147
1574	10104	9141
1575	10111	9135
1576	10118	9130
1577	10125	9124
1578	10132	9118
1579	10139	9112
1580	10145	9106
1581	10152	9100
1582	10159	9093
1583	10165	9087
1584	10172	9081
1585	10180	9076
1586	10186	9069
1587	10192	9063
1588	10199	9056
1589	10205	9050
1590	10211	9043
1591	10217	9037
1592	10224	9030
1593	10230	9023
1594	10236	9017
1595	10242	9010
1596	10249	9004
1597	10255	8997
1598	10261	8990
1599	10267	8984
1600	10273	8977
1601	10279	8970
1602	10286	8964
1603	10292	8957
1604	10297	8950
1605	10304	8943
1606	10310	8937
1607	10316	8930
1608	10322	8923
1609	10329	8918
1610	10336	8912
1611	10343	8906
1612	10349	8899
1613	10355	8893
1614	10362	8886
1615	10368	8879
1616	10374	8873
1617	10380	8866
1618	10386	8860
1619	10392	8853
1620	10399	8846
1621	10405	8839
1622	10411	8832
1623	10417	8826
1624	10423	8819
1625	10429	8813
1626	10435	8806
1627	10441	8799
1628	10447	8792
1629	10453	8785
1630	10459	8779
1631	10465	8772
1632	10471	8765
1633	10477	8758
1634	10483	8752
1635	10489	8745
1636	10495	8739
1637	10501	8732
1638	10507	8725
1639	10515	8719
1640	10521	8713
1641	10526	8706
1642	10533	8699
1643	10539	8693
1644	10545	8686
1645	10551	8679
1646	10557	8673
1647	10563	8666
1648	10570	8659
1649	10575	8653
1650	10582	8646
1651	10588	8640
1652	10594	8633
1653	10600	8626
1654	10606	8620
1655	10612	8613
1656	10618	8606
1657	10624	8599
1658	10631	8593
1659	10637	8586
1660	10643	8579
1661	10649	8573
1662	10655	8566
1663	10661	8559
1664	10667	8553
1665	10673	8546
1666	10679	8539
1667	10685	8533
1668	10691	8526
1669	10697	8519
1670	10703	8513
1671	10709	8506
1672	10716	8500
1673	10723	8494
1674	10729	8487
1675	10735	8480
1676	10741	8474
1677	10747	8467
1678	10754	8461
1679	10760	8454
1680	10766	8448
