iter	Passed	Remaining
595	3593	14495
596	3599	14488
597	3605	14481
598	3611	14476
599	3617	14470
600	3623	14464
601	3629	14456
602	3634	14449
603	3640	14440
604	3646	14433
605	3651	14426
606	3657	14420
607	3663	14413
608	3669	14406
609	3675	14401
610	3681	14395
611	3687	14387
612	3694	14384
613	3699	14377
614	3705	14371
615	3712	14367
616	3718	14362
617	3725	14357
618	3731	14352
619	3737	14345
620	3743	14340
621	3749	14333
622	3755	14327
623	3761	14323
624	3768	14318
625	3774	14313
626	3780	14306
627	3786	14300
628	3792	14293
629	3797	14286
630	3803	14277
631	3809	14272
632	3814	14264
633	3820	14256
634	3826	14251
635	3832	14245
636	3837	14236
637	3843	14230
638	3849	14224
639	3855	14216
640	3861	14211
641	3867	14204
642	3872	14195
643	3878	14189
644	3884	14181
645	3889	14174
646	3895	14168
647	3901	14162
648	3907	14154
649	3913	14148
650	3919	14141
651	3925	14135
652	3931	14128
653	3936	14121
654	3942	14116
655	3948	14110
656	3954	14102
657	3960	14095
658	3966	14090
659	3972	14082
660	3977	14076
661	3983	14068
662	3988	14060
663	3994	14053
664	4000	14047
665	4006	14040
666	4012	14034
667	4018	14028
668	4024	14021
669	4030	14015
670	4036	14009
671	4041	14001
672	4047	13995
673	4053	13988
674	4059	13983
675	4065	13976
676	4071	13970
677	4077	13963
678	4082	13955
679	4088	13949
680	4094	13942
681	4099	13934
682	4105	13927
683	4111	13920
684	4117	13913
685	4123	13908
686	4129	13903
687	4135	13896
688	4141	13891
689	4147	13884
690	4153	13877
691	4159	13872
692	4165	13866
693	4170	13858
694	4176	13852
695	4182	13845
696	4188	13838
697	4194	13832
698	4199	13825
699	4205	13818
700	4211	13812
701	4217	13804
702	4222	13798
703	4229	13792
704	4235	13788
705	4242	13784
706	4247	13777
707	4253	13771
708	4259	13765
709	4265	13758
710	4271	13751
711	4277	13745
712	4283	13739
713	4289	13732
714	4294	13724
715	4300	13718
716	4306	13711
717	4311	13703
718	4317	13697
719	4323	13690
720	4328	13683
721	4334	13677
722	4340	13670
723	4346	13663
724	4352	13657
725	4358	13650
726	4363	13643
727	4369	13637
728	4375	13631
729	4381	13623
730	4387	13617
731	4393	13611
