iter	Passed	Remaining
205	1208	16394
206	1214	16385
207	1219	16370
208	1225	16360
209	1230	16349
210	1235	16336
211	1241	16328
212	1247	16317
213	1252	16304
214	1258	16303
215	1263	16291
216	1269	16282
217	1275	16272
218	1280	16257
219	1285	16247
220	1291	16236
221	1296	16227
222	1302	16219
223	1307	16207
224	1313	16201
225	1319	16191
226	1324	16178
227	1330	16172
228	1335	16164
229	1341	16153
230	1346	16146
231	1352	16137
232	1357	16125
233	1363	16117
234	1369	16109
235	1374	16098
236	1380	16093
237	1385	16082
238	1391	16069
239	1396	16062
240	1402	16051
241	1407	16044
242	1413	16036
243	1418	16026
244	1424	16017
245	1429	16008
246	1435	15998
247	1441	15999
248	1447	15995
249	1453	15985
250	1459	15981
251	1464	15975
252	1470	15967
253	1476	15965
254	1482	15957
255	1487	15948
256	1494	15950
257	1500	15944
258	1505	15937
259	1511	15930
260	1517	15920
261	1522	15915
262	1528	15906
263	1534	15901
264	1540	15897
265	1545	15888
266	1551	15883
267	1557	15874
268	1562	15864
269	1568	15858
270	1574	15852
271	1580	15846
272	1585	15840
273	1591	15836
274	1597	15827
275	1602	15820
276	1608	15813
277	1614	15809
278	1620	15803
279	1625	15794
280	1631	15789
281	1637	15784
282	1643	15774
283	1648	15769
284	1654	15761
285	1660	15754
286	1665	15747
287	1671	15741
288	1677	15734
289	1683	15727
290	1688	15716
291	1694	15711
292	1699	15704
293	1705	15694
294	1710	15687
295	1716	15678
296	1721	15667
297	1727	15659
298	1732	15651
299	1737	15640
300	1743	15634
301	1749	15627
302	1754	15616
303	1760	15608
304	1765	15601
305	1770	15590
306	1776	15584
307	1782	15575
308	1787	15567
309	1793	15559
310	1798	15549
311	1804	15542
312	1809	15534
313	1814	15523
314	1820	15517
315	1825	15508
316	1831	15499
317	1836	15492
318	1842	15485
319	1847	15475
320	1853	15467
321	1858	15460
322	1864	15452
323	1870	15445
324	1875	15438
325	1880	15427
326	1886	15420
327	1892	15413
328	1897	15403
329	1903	15397
330	1908	15390
331	1913	15380
332	1919	15375
333	1925	15367
334	1930	15358
335	1936	15351
336	1941	15345
337	1947	15336
338	1952	15329
339	1958	15325
340	1964	15317
341	1970	15311
342	1975	15305
343	1981	15296
344	1987	15291
345	1992	15284
346	1998	15277
347	2004	15272
348	2009	15267
349	2015	15259
350	2021	15253
351	2027	15249
352	2033	15246
353	2039	15242
354	2044	15236
355	2050	15229
356	2056	15224
357	2061	15217
358	2067	15210
359	2073	15207
360	2079	15203
361	2085	15194
362	2090	15189
363	2096	15182
364	2102	15177
365	2108	15172
366	2113	15163
367	2119	15158
368	2125	15151
369	2130	15142
370	2136	15140
371	2142	15136
372	2148	15130
373	2154	15126
374	2160	15122
375	2166	15118
376	2172	15116
377	2178	15109
378	2183	15102
379	2189	15096
380	2195	15088
381	2200	15081
382	2206	15078
383	2212	15070
384	2217	15063
385	2223	15058
386	2229	15053
387	2234	15043
388	2240	15037
389	2245	15030
390	2251	15020
391	2256	15015
392	2262	15009
393	2268	15004
394	2274	15000
395	2279	14991
396	2285	14987
397	2291	14982
398	2297	14975
399	2303	14972
400	2309	14967
401	2314	14959
402	2320	14955
403	2326	14948
404	2331	14941
405	2337	14934
406	2343	14929
407	2348	14922
408	2354	14917
409	2360	14911
410	2365	14903
411	2371	14899
412	2377	14895
413	2383	14887
414	2389	14883
415	2395	14877
416	2400	14871
417	2406	14866
418	2412	14860
419	2418	14853
420	2424	14851
421	2430	14845
422	2435	14838
423	2441	14830
424	2446	14824
425	2452	14816
426	2457	14807
427	2462	14800
428	2468	14792
429	2480	14827
430	2488	14835
431	2495	14832
432	2500	14826
433	2506	14819
434	2511	14811
435	2517	14804
436	2522	14796
437	2528	14788
438	2533	14780
439	2539	14775
440	2544	14765
441	2550	14760
442	2556	14755
443	2561	14745
444	2567	14739
445	2572	14732
446	2578	14724
447	2583	14717
448	2589	14709
449	2594	14702
450	2600	14697
451	2606	14691
452	2611	14683
453	2617	14677
454	2623	14671
455	2628	14663
456	2634	14658
457	2639	14651
458	2645	14643
459	2650	14636
460	2656	14628
461	2661	14619
462	2666	14613
463	2672	14605
464	2677	14598
465	2683	14592
466	2689	14585
467	2694	14577
468	2700	14571
469	2705	14564
470	2711	14556
471	2716	14550
472	2722	14543
473	2727	14536
474	2733	14531
475	2739	14524
476	2744	14516
477	2750	14510
478	2755	14503
479	2761	14496
480	2766	14489
481	2772	14483
482	2777	14476
483	2783	14470
484	2789	14463
485	2794	14455
486	2800	14451
487	2806	14444
488	2811	14438
489	2817	14431
490	2822	14422
491	2828	14416
492	2833	14409
493	2839	14402
494	2844	14395
495	2850	14389
496	2855	14380
497	2861	14377
498	2867	14371
499	2872	14363
500	2877	14355
501	2883	14350
502	2889	14342
503	2894	14335
504	2900	14329
505	2905	14320
506	2911	14315
507	2916	14308
508	2921	14299
509	2927	14293
510	2933	14286
511	2938	14281
512	2944	14274
513	2949	14267
514	2955	14260
515	2960	14252
516	2966	14246
517	2971	14240
518	2977	14232
519	2983	14228
520	2989	14222
521	2994	14216
522	3000	14209
523	3005	14201
524	3011	14195
525	3016	14189
526	3022	14181
527	3027	14176
528	3033	14169
529	3038	14161
530	3044	14156
531	3050	14150
532	3055	14143
533	3061	14137
534	3066	14130
535	3072	14124
536	3078	14117
537	3083	14109
538	3088	14103
539	3094	14096
540	3099	14088
541	3105	14084
542	3111	14079
543	3117	14072
544	3122	14067
545	3128	14061
546	3134	14054
547	3139	14046
548	3144	14040
549	3150	14034
550	3155	14026
551	3161	14021
552	3167	14014
553	3172	14006
554	3178	14000
555	3183	13994
556	3188	13986
557	3194	13980
558	3200	13976
559	3206	13969
560	3211	13963
561	3217	13956
562	3223	13951
563	3229	13946
564	3234	13939
565	3240	13935
566	3246	13929
567	3251	13923
568	3257	13917
569	3263	13912
570	3269	13906
571	3274	13900
572	3280	13895
573	3286	13888
574	3291	13883
575	3297	13876
576	3303	13872
577	3309	13866
578	3315	13861
579	3320	13855
580	3326	13850
581	3332	13846
582	3338	13840
583	3343	13832
584	3349	13827
585	3355	13822
586	3360	13815
587	3366	13811
588	3372	13805
589	3378	13800
590	3384	13794
591	3389	13788
592	3396	13785
593	3402	13779
594	3407	13772
595	3412	13766
596	3418	13760
597	3423	13752
598	3429	13745
599	3434	13739
600	3440	13732
601	3445	13726
602	3451	13718
603	3456	13713
604	3462	13706
605	3467	13699
606	3473	13693
607	3479	13687
608	3484	13680
609	3490	13675
610	3495	13668
611	3501	13662
612	3506	13655
613	3512	13650
614	3518	13644
615	3523	13636
616	3529	13630
617	3534	13624
618	3540	13616
619	3545	13611
620	3551	13604
621	3556	13597
622	3562	13592
623	3567	13585
624	3573	13578
625	3579	13574
626	3585	13569
627	3590	13562
628	3596	13557
629	3602	13551
630	3607	13544
631	3613	13540
632	3619	13534
633	3625	13528
634	3630	13522
635	3636	13517
636	3642	13512
637	3648	13508
638	3654	13502
639	3659	13496
640	3665	13490
641	3671	13484
642	3677	13479
643	3683	13474
644	3688	13468
645	3694	13462
646	3700	13456
647	3706	13451
648	3711	13445
649	3717	13440
650	3723	13434
651	3729	13429
652	3735	13424
653	3740	13418
654	3746	13413
655	3752	13407
656	3757	13401
657	3763	13395
658	3769	13389
659	3774	13383
660	3780	13377
661	3786	13371
662	3791	13364
663	3796	13357
664	3802	13352
665	3808	13345
666	3813	13339
667	3819	13332
668	3824	13325
669	3829	13319
670	3835	13312
671	3840	13305
672	3846	13300
673	3851	13293
674	3857	13287
675	3863	13280
676	3868	13274
677	3874	13268
678	3879	13261
679	3885	13254
680	3890	13249
681	3896	13243
682	3901	13236
683	3907	13230
684	3913	13225
685	3918	13217
686	3924	13211
687	3929	13206
688	3935	13199
689	3941	13194
690	3946	13187
691	3952	13180
692	3957	13175
693	3963	13168
694	3968	13162
695	3974	13156
696	3979	13149
697	3985	13142
698	3990	13137
699	3996	13130
700	4001	13124
701	4007	13119
702	4013	13113
703	4018	13106
704	4024	13100
705	4029	13092
706	4035	13087
707	4040	13081
708	4046	13074
709	4051	13068
710	4057	13063
711	4063	13056
712	4068	13050
713	4074	13045
714	4079	13038
715	4085	13032
716	4091	13026
717	4096	13020
718	4102	13013
719	4107	13008
720	4113	13002
721	4119	12996
722	4124	12990
723	4130	12984
724	4136	12978
725	4142	12973
726	4147	12968
727	4153	12962
728	4159	12957
729	4165	12951
730	4171	12946
731	4176	12941
732	4182	12937
733	4188	12930
734	4194	12926
735	4200	12919
736	4205	12914
737	4211	12909
738	4217	12903
739	4223	12898
740	4229	12893
741	4234	12886
742	4240	12881
743	4246	12876
744	4251	12869
745	4257	12865
746	4263	12859
747	4269	12852
748	4274	12847
749	4280	12842
750	4286	12835
751	4292	12831
752	4298	12825
753	4303	12819
754	4309	12814
755	4314	12807
756	4320	12801
757	4326	12795
758	4331	12788
759	4337	12783
760	4342	12776
761	4348	12770
762	4353	12764
763	4359	12758
764	4365	12753
765	4370	12747
766	4376	12742
767	4382	12735
768	4387	12729
769	4393	12723
770	4398	12716
771	4404	12711
772	4409	12704
773	4415	12698
774	4420	12692
775	4426	12686
776	4431	12679
777	4437	12673
778	4443	12667
779	4448	12661
780	4454	12656
781	4459	12649
782	4465	12643
783	4471	12637
784	4476	12631
785	4482	12625
786	4487	12619
787	4493	12613
788	4499	12607
789	4504	12600
790	4510	12594
791	4515	12589
792	4521	12582
793	4526	12576
794	4532	12570
795	4537	12563
796	4543	12558
797	4548	12552
798	4554	12545
799	4560	12540
800	4565	12534
801	4571	12527
802	4576	12522
803	4582	12516
804	4588	12510
805	4594	12506
806	4599	12499
807	4605	12494
808	4611	12489
809	4616	12482
810	4622	12477
811	4628	12471
812	4634	12466
813	4640	12460
814	4645	12454
815	4651	12449
816	4657	12444
817	4662	12438
818	4669	12433
819	4674	12427
820	4680	12422
821	4686	12417
822	4691	12411
823	4697	12406
824	4703	12400
825	4709	12394
826	4715	12389
827	4721	12384
828	4726	12378
829	4732	12372
830	4738	12367
831	4743	12360
832	4749	12355
833	4755	12349
834	4760	12343
835	4766	12338
836	4772	12332
837	4777	12326
838	4783	12320
839	4789	12314
840	4794	12309
841	4800	12303
842	4806	12297
843	4812	12292
844	4817	12286
845	4823	12279
846	4828	12274
847	4834	12268
848	4839	12261
849	4845	12255
850	4850	12248
851	4856	12243
852	4861	12237
853	4867	12230
854	4872	12224
855	4878	12218
856	4883	12211
857	4889	12206
858	4894	12199
859	4900	12194
860	4905	12187
861	4911	12181
862	4916	12175
863	4922	12169
864	4927	12162
865	4933	12157
866	4939	12151
867	4944	12144
868	4950	12139
869	4955	12133
870	4961	12126
871	4966	12120
872	4972	12114
873	4977	12108
874	4983	12102
875	4988	12096
876	4994	12089
877	4999	12084
878	5005	12077
879	5010	12071
880	5016	12065
881	5021	12059
882	5027	12052
883	5032	12047
884	5038	12041
885	5043	12034
886	5049	12028
887	5054	12022
888	5059	12015
889	5065	12009
890	5071	12003
891	5076	11997
892	5082	11991
893	5088	11986
894	5093	11980
895	5099	11975
896	5110	11982
897	5118	11980
898	5124	11976
899	5130	11970
900	5135	11964
901	5141	11959
902	5146	11952
903	5152	11947
904	5158	11941
905	5163	11934
906	5169	11929
907	5175	11923
908	5180	11916
909	5185	11910
910	5191	11904
911	5197	11898
912	5202	11892
913	5208	11887
914	5213	11880
915	5219	11874
916	5224	11868
917	5230	11862
918	5235	11856
919	5241	11850
920	5246	11843
921	5252	11837
922	5257	11831
923	5262	11824
924	5268	11818
925	5274	11812
926	5279	11805
927	5285	11800
928	5290	11794
929	5296	11788
930	5301	11781
931	5307	11776
932	5312	11769
933	5318	11763
934	5323	11757
935	5329	11752
936	5335	11746
937	5341	11741
938	5346	11735
939	5352	11729
940	5357	11723
941	5363	11717
942	5368	11711
943	5374	11705
944	5380	11699
945	5385	11693
946	5390	11687
947	5396	11681
948	5402	11675
949	5407	11669
950	5413	11663
951	5419	11657
952	5424	11651
953	5430	11645
954	5435	11639
955	5440	11632
956	5446	11626
957	5452	11621
958	5457	11614
959	5462	11608
960	5468	11602
961	5473	11596
962	5479	11590
963	5484	11583
964	5490	11578
965	5495	11572
966	5501	11565
967	5506	11559
968	5512	11554
969	5517	11547
970	5523	11541
971	5529	11536
972	5534	11530
973	5540	11525
974	5546	11519
975	5551	11513
976	5557	11508
977	5563	11502
978	5569	11497
979	5575	11491
980	5581	11486
981	5587	11481
982	5592	11475
983	5598	11470
984	5604	11464
985	5609	11458
986	5615	11453
987	5621	11448
988	5627	11442
989	5632	11436
990	5639	11431
991	5644	11425
992	5650	11419
993	5655	11414
994	5661	11408
995	5667	11403
996	5673	11398
997	5679	11392
998	5684	11386
999	5690	11380
1000	5695	11374
1001	5701	11369
1002	5707	11363
1003	5713	11357
1004	5718	11352
1005	5724	11346
1006	5729	11339
1007	5735	11333
1008	5740	11327
1009	5745	11321
1010	5751	11315
1011	5757	11309
1012	5762	11303
1013	5768	11297
1014	5773	11291
1015	5779	11285
1016	5784	11279
1017	5790	11273
1018	5795	11267
1019	5801	11261
1020	5807	11256
1021	5812	11249
1022	5818	11243
1023	5823	11238
1024	5829	11232
1025	5834	11226
1026	5840	11220
1027	5845	11213
1028	5851	11207
1029	5856	11201
1030	5862	11196
1031	5868	11190
1032	5873	11184
1033	5879	11178
1034	5884	11172
1035	5889	11165
1036	5895	11159
1037	5900	11153
1038	5905	11146
1039	5911	11141
1040	5917	11135
1041	5922	11129
1042	5928	11123
1043	5934	11118
1044	5940	11113
1045	5946	11107
1046	5951	11101
1047	5956	11095
1048	5962	11089
1049	5968	11083
1050	5973	11077
1051	5979	11071
1052	5984	11066
1053	5990	11059
1054	5995	11054
1055	6001	11047
1056	6006	11042
1057	6012	11036
1058	6017	11029
1059	6023	11024
1060	6029	11018
1061	6034	11012
1062	6040	11007
1063	6046	11002
1064	6052	10997
1065	6058	10991
1066	6064	10986
1067	6070	10981
1068	6076	10975
1069	6082	10970
1070	6087	10964
1071	6093	10959
1072	6098	10952
1073	6105	10948
1074	6110	10942
1075	6116	10937
1076	6122	10932
1077	6128	10926
1078	6134	10920
1079	6139	10915
1080	6145	10909
1081	6151	10904
1082	6157	10899
1083	6162	10893
1084	6168	10887
1085	6174	10882
1086	6180	10876
1087	6186	10871
1088	6191	10865
1089	6197	10859
1090	6203	10854
1091	6208	10848
1092	6214	10842
1093	6220	10837
1094	6226	10832
1095	6231	10826
1096	6237	10820
1097	6243	10815
1098	6248	10809
1099	6254	10803
1100	6260	10798
1101	6266	10792
1102	6272	10787
1103	6277	10781
1104	6283	10775
1105	6289	10770
1106	6294	10764
1107	6300	10758
1108	6305	10752
1109	6311	10746
1110	6317	10741
1111	6323	10735
1112	6328	10730
1113	6333	10723
1114	6339	10717
1115	6345	10711
1116	6350	10705
1117	6356	10699
1118	6361	10694
1119	6367	10688
1120	6373	10682
1121	6378	10676
1122	6384	10670
1123	6389	10664
1124	6395	10658
1125	6400	10651
1126	6405	10645
1127	6411	10639
1128	6416	10633
1129	6422	10628
1130	6428	10622
1131	6433	10616
1132	6439	10610
1133	6444	10604
1134	6450	10598
1135	6455	10593
1136	6461	10587
1137	6466	10580
1138	6472	10574
1139	6477	10569
1140	6483	10562
1141	6488	10557
1142	6494	10551
1143	6499	10545
1144	6505	10539
1145	6510	10533
1146	6516	10527
1147	6522	10521
1148	6527	10515
1149	6533	10509
1150	6538	10503
1151	6544	10497
1152	6549	10492
1153	6555	10486
1154	6561	10480
1155	6567	10475
1156	6572	10469
1157	6578	10464
1158	6584	10459
1159	6590	10453
1160	6596	10448
1161	6602	10443
1162	6607	10436
1163	6613	10431
1164	6619	10426
1165	6624	10420
1166	6630	10414
1167	6636	10409
1168	6642	10403
1169	6647	10398
1170	6653	10392
1171	6659	10387
1172	6665	10381
1173	6670	10375
1174	6676	10370
1175	6682	10364
1176	6688	10359
1177	6694	10353
1178	6700	10348
1179	6705	10342
1180	6711	10337
1181	6717	10331
1182	6722	10325
1183	6728	10320
1184	6734	10314
1185	6740	10309
1186	6746	10303
1187	6751	10297
1188	6756	10291
1189	6762	10286
1190	6768	10280
1191	6774	10274
1192	6779	10268
1193	6785	10262
1194	6790	10256
1195	6796	10250
1196	6801	10244
1197	6807	10239
1198	6812	10233
1199	6817	10226
1200	6823	10221
1201	6829	10215
1202	6834	10209
1203	6840	10203
1204	6845	10197
1205	6851	10191
1206	6856	10185
1207	6862	10179
1208	6867	10173
1209	6873	10168
1210	6879	10162
1211	6884	10156
1212	6890	10150
1213	6895	10144
1214	6901	10138
1215	6907	10133
1216	6912	10127
1217	6918	10121
1218	6923	10116
1219	6929	10110
1220	6935	10105
1221	6941	10099
1222	6946	10093
1223	6952	10088
1224	6958	10082
1225	6963	10076
1226	6969	10070
1227	6975	10065
1228	6981	10060
1229	6987	10054
1230	6992	10048
1231	6998	10043
1232	7004	10037
1233	7009	10031
1234	7015	10026
1235	7021	10021
1236	7027	10015
1237	7033	10010
1238	7038	10004
1239	7044	9998
1240	7050	9993
1241	7056	9987
1242	7061	9982
1243	7067	9976
1244	7073	9971
1245	7079	9965
1246	7085	9960
1247	7091	9955
1248	7097	9949
1249	7102	9944
1250	7108	9938
1251	7114	9932
1252	7120	9927
1253	7125	9921
1254	7130	9914
1255	7136	9909
1256	7141	9903
1257	7147	9897
1258	7152	9891
1259	7158	9885
1260	7164	9879
1261	7169	9873
1262	7175	9868
1263	7180	9861
1264	7186	9855
1265	7191	9850
1266	7196	9843
1267	7202	9837
1268	7208	9832
1269	7213	9826
1270	7219	9820
1271	7224	9814
1272	7230	9808
1273	7235	9803
1274	7241	9797
1275	7246	9790
1276	7252	9785
1277	7257	9779
1278	7263	9773
1279	7268	9767
1280	7274	9761
1281	7280	9755
1282	7285	9750
1283	7290	9743
1284	7297	9739
1285	7302	9733
1286	7308	9727
1287	7314	9722
1288	7319	9716
1289	7325	9710
1290	7331	9704
1291	7336	9698
1292	7342	9693
1293	7347	9687
1294	7353	9681
1295	7358	9675
1296	7364	9669
1297	7370	9664
1298	7376	9658
1299	7381	9652
1300	7387	9647
1301	7393	9641
1302	7398	9635
1303	7404	9630
1304	7410	9625
1305	7416	9619
1306	7421	9613
1307	7427	9608
1308	7433	9602
1309	7439	9596
1310	7444	9591
1311	7450	9585
1312	7456	9580
1313	7461	9574
1314	7467	9568
1315	7473	9563
1316	7479	9557
1317	7484	9551
1318	7490	9546
1319	7496	9540
1320	7501	9534
1321	7507	9529
1322	7514	9524
1323	7519	9518
1324	7525	9513
1325	7531	9507
1326	7537	9502
1327	7542	9496
1328	7548	9491
1329	7554	9485
1330	7559	9479
1331	7565	9473
1332	7571	9468
1333	7577	9462
1334	7582	9457
1335	7588	9451
1336	7593	9445
1337	7599	9439
1338	7604	9433
1339	7610	9427
1340	7615	9421
1341	7621	9415
1342	7626	9409
1343	7632	9404
1344	7638	9398
1345	7643	9392
1346	7649	9387
1347	7655	9381
1348	7660	9375
1349	7666	9369
1350	7671	9364
1351	7677	9358
1352	7682	9352
1353	7688	9346
1354	7693	9340
1355	7699	9334
1356	7704	9328
1357	7710	9323
1358	7715	9317
1359	7721	9311
1360	7727	9305
1361	7732	9299
1362	7738	9293
1363	7743	9288
1364	7748	9281
1365	7754	9276
1366	7760	9270
1367	7765	9264
1368	7771	9258
1369	7776	9252
1370	7782	9246
1371	7787	9240
1372	7793	9234
1373	7798	9228
1374	7803	9222
1375	7809	9217
1376	7815	9211
1377	7820	9205
1378	7826	9199
1379	7831	9193
1380	7837	9187
1381	7842	9181
1382	7847	9175
1383	7853	9170
1384	7859	9164
1385	7864	9158
1386	7870	9153
1387	7876	9147
1388	7881	9141
1389	7887	9135
1390	7892	9129
1391	7898	9123
1392	7904	9118
1393	7909	9112
1394	7915	9106
1395	7920	9100
1396	7926	9095
1397	7932	9090
1398	7938	9084
1399	7944	9078
1400	7949	9073
1401	7955	9067
1402	7961	9062
1403	7967	9056
1404	7972	9050
1405	7978	9045
1406	7984	9039
1407	7989	9033
1408	7995	9028
1409	8001	9023
1410	8007	9017
1411	8013	9012
1412	8019	9006
1413	8024	9000
1414	8030	8995
1415	8036	8989
1416	8042	8984
1417	8048	8979
1418	8053	8973
1419	8060	8968
1420	8065	8962
1421	8072	8957
1422	8077	8951
1423	8083	8946
1424	8089	8940
1425	8095	8935
1426	8101	8930
1427	8106	8924
1428	8112	8918
1429	8118	8913
1430	8124	8907
1431	8129	8901
1432	8135	8896
1433	8141	8890
1434	8146	8884
1435	8152	8878
1436	8157	8873
1437	8163	8867
1438	8169	8861
1439	8174	8855
1440	8180	8849
1441	8185	8844
1442	8190	8838
1443	8196	8832
1444	8202	8826
1445	8207	8820
1446	8213	8814
1447	8218	8808
1448	8223	8802
1449	8229	8797
1450	8235	8791
1451	8240	8785
1452	8245	8779
1453	8251	8773
1454	8257	8768
1455	8262	8762
1456	8268	8757
1457	8274	8751
1458	8280	8745
1459	8285	8739
1460	8291	8733
1461	8296	8728
1462	8302	8721
1463	8307	8716
1464	8312	8710
1465	8318	8703
1466	8323	8698
1467	8329	8692
1468	8335	8687
1469	8341	8681
1470	8346	8675
1471	8352	8669
1472	8357	8664
1473	8363	8658
1474	8368	8652
1475	8374	8646
1476	8379	8640
1477	8385	8635
1478	8391	8629
1479	8396	8623
1480	8401	8617
1481	8407	8611
1482	8413	8605
1483	8418	8600
1484	8424	8595
1485	8430	8589
1486	8436	8584
1487	8442	8578
1488	8447	8572
1489	8457	8570
1490	8463	8566
1491	8470	8561
1492	8476	8555
1493	8482	8550
1494	8487	8544
1495	8493	8539
1496	8499	8533
1497	8505	8528
1498	8511	8522
1499	8517	8517
1500	8523	8511
1501	8529	8506
1502	8535	8501
1503	8540	8495
1504	8546	8490
1505	8552	8484
1506	8558	8478
1507	8563	8473
1508	8569	8467
1509	8575	8461
1510	8580	8455
1511	8586	8450
1512	8592	8444
1513	8598	8439
1514	8604	8433
1515	8609	8427
1516	8615	8422
1517	8621	8416
1518	8626	8410
1519	8632	8405
1520	8638	8399
1521	8644	8394
1522	8650	8388
1523	8655	8382
1524	8661	8377
1525	8667	8371
1526	8672	8365
1527	8677	8359
1528	8683	8354
1529	8689	8348
1530	8694	8342
1531	8700	8337
1532	8705	8331
1533	8711	8324
1534	8716	8319
1535	8722	8313
1536	8727	8307
1537	8733	8301
1538	8738	8296
1539	8744	8290
1540	8749	8284
1541	8755	8278
1542	8760	8272
1543	8766	8266
1544	8772	8261
1545	8777	8255
1546	8783	8249
1547	8789	8243
1548	8794	8238
1549	8799	8232
1550	8805	8226
1551	8811	8220
1552	8816	8214
1553	8822	8209
1554	8827	8203
1555	8833	8197
1556	8839	8192
1557	8845	8186
1558	8851	8181
1559	8856	8175
1560	8862	8170
1561	8868	8164
1562	8874	8158
1563	8880	8153
1564	8885	8147
1565	8891	8141
1566	8897	8136
1567	8902	8130
1568	8908	8124
1569	8914	8119
1570	8920	8113
1571	8925	8107
1572	8931	8102
1573	8937	8096
1574	8942	8091
1575	8948	8085
1576	8954	8080
1577	8960	8074
1578	8966	8068
1579	8971	8063
1580	8977	8057
1581	8983	8051
1582	8989	8046
1583	8994	8040
1584	9000	8035
1585	9006	8029
1586	9011	8023
1587	9018	8018
1588	9023	8013
1589	9029	8007
1590	9035	8001
1591	9040	7995
1592	9046	7990
1593	9051	7984
1594	9057	7978
1595	9063	7973
1596	9068	7967
1597	9074	7961
1598	9079	7955
1599	9086	7950
1600	9091	7944
1601	9097	7938
1602	9102	7932
1603	9108	7927
1604	9113	7921
1605	9119	7915
1606	9125	7909
1607	9130	7903
1608	9135	7898
1609	9141	7892
1610	9146	7886
1611	9152	7880
1612	9158	7874
1613	9163	7868
1614	9169	7863
1615	9174	7857
1616	9179	7851
1617	9185	7845
1618	9191	7840
1619	9196	7834
1620	9202	7828
1621	9207	7822
1622	9213	7816
1623	9219	7811
1624	9224	7805
1625	9230	7799
1626	9236	7794
1627	9242	7788
1628	9248	7783
1629	9253	7777
1630	9259	7772
1631	9265	7766
1632	9271	7760
1633	9276	7755
1634	9282	7749
1635	9288	7744
1636	9294	7738
1637	9300	7733
1638	9305	7727
1639	9311	7722
1640	9317	7716
1641	9323	7710
1642	9328	7704
1643	9334	7699
1644	9340	7693
1645	9346	7688
1646	9351	7682
1647	9357	7677
1648	9363	7671
1649	9369	7665
1650	9375	7660
1651	9381	7654
1652	9386	7649
1653	9392	7643
1654	9398	7637
1655	9403	7632
1656	9409	7626
1657	9415	7620
1658	9420	7615
1659	9426	7609
1660	9433	7604
1661	9439	7599
1662	9445	7593
1663	9450	7587
1664	9456	7582
1665	9461	7576
1666	9467	7570
1667	9473	7564
1668	9479	7559
1669	9484	7553
1670	9490	7548
1671	9496	7542
1672	9502	7536
1673	9507	7530
1674	9513	7525
1675	9518	7519
1676	9524	7513
1677	9529	7507
1678	9534	7501
1679	9540	7496
1680	9546	7490
1681	9551	7484
