iter	Passed	Remaining
399	2732	17763
400	2739	17752
401	2745	17742
402	2751	17731
403	2757	17718
404	2763	17709
405	2770	17700
406	2776	17688
407	2782	17680
408	2789	17670
409	2795	17658
410	2801	17649
411	2808	17643
412	2815	17638
413	2822	17630
414	2829	17626
415	2836	17617
416	2843	17611
417	2849	17599
418	2855	17590
419	2861	17579
420	2868	17569
421	2874	17559
422	2880	17550
423	2887	17540
424	2894	17534
425	2900	17524
426	2906	17513
427	2913	17505
428	2919	17497
429	2925	17487
430	2932	17476
431	2938	17466
432	2944	17455
433	2951	17448
434	2957	17438
435	2963	17430
436	2970	17420
437	2976	17409
438	2983	17404
439	2990	17396
440	2996	17389
441	3003	17382
442	3009	17372
443	3017	17369
444	3023	17358
445	3029	17349
446	3035	17339
447	3041	17327
448	3048	17318
449	3054	17307
450	3060	17298
451	3067	17291
452	3073	17283
453	3080	17274
454	3086	17266
455	3100	17295
456	3108	17299
457	3115	17292
458	3121	17279
459	3126	17261
460	3131	17246
461	3136	17230
462	3142	17217
463	3147	17205
464	3153	17191
465	3159	17182
466	3165	17171
467	3172	17163
468	3178	17153
469	3184	17143
470	3190	17131
471	3196	17122
472	3203	17113
473	3208	17100
474	3215	17091
475	3221	17082
476	3228	17074
477	3235	17072
478	3242	17064
479	3248	17056
480	3255	17049
481	3262	17043
482	3268	17034
483	3275	17026
484	3281	17018
485	3288	17010
486	3294	17000
487	3300	16988
488	3306	16980
489	3312	16970
490	3318	16959
491	3325	16953
492	3332	16944
493	3338	16935
494	3345	16927
495	3350	16917
496	3357	16908
497	3363	16898
498	3369	16889
499	3376	16880
500	3381	16869
501	3388	16860
502	3394	16852
503	3400	16841
504	3407	16832
505	3413	16823
506	3419	16813
507	3425	16805
508	3432	16797
509	3438	16786
510	3444	16777
511	3450	16768
512	3457	16759
513	3463	16750
514	3469	16740
515	3475	16732
516	3482	16723
517	3488	16712
518	3494	16704
519	3500	16696
520	3507	16687
521	3513	16677
522	3519	16670
523	3526	16661
524	3532	16652
525	3538	16644
526	3545	16635
527	3550	16624
528	3557	16616
529	3563	16608
530	3569	16598
531	3576	16591
532	3582	16582
533	3589	16574
534	3595	16564
535	3601	16556
536	3607	16546
537	3613	16537
538	3619	16527
539	3626	16519
540	3632	16511
541	3638	16500
542	3644	16491
543	3651	16484
544	3657	16476
545	3664	16469
546	3671	16465
547	3678	16460
548	3685	16455
549	3692	16448
550	3698	16440
551	3706	16435
552	3712	16427
553	3719	16422
554	3726	16416
555	3733	16409
556	3739	16402
557	3747	16400
558	3754	16393
559	3760	16385
560	3767	16377
561	3773	16371
562	3781	16370
563	3788	16363
564	3795	16357
565	3802	16353
566	3809	16346
567	3815	16337
568	3821	16327
569	3828	16319
570	3834	16310
571	3840	16300
572	3846	16292
573	3852	16283
574	3858	16274
575	3864	16265
576	3871	16257
577	3877	16250
578	3883	16239
579	3890	16231
580	3897	16225
581	3903	16216
582	3909	16209
583	3916	16201
584	3922	16191
585	3928	16183
586	3934	16175
587	3940	16165
588	3947	16158
589	3953	16150
590	3959	16141
591	3966	16134
592	3972	16125
593	3978	16116
594	3985	16108
595	3991	16099
596	3997	16091
597	4004	16083
598	4010	16074
599	4016	16065
600	4022	16057
601	4028	16048
602	4035	16039
603	4041	16031
604	4047	16023
605	4053	16015
606	4060	16007
607	4066	15998
608	4072	15990
609	4079	15982
610	4085	15973
611	4091	15963
612	4097	15955
613	4104	15948
614	4110	15940
615	4116	15932
616	4123	15924
617	4128	15914
618	4135	15906
619	4141	15898
620	4147	15889
621	4154	15884
622	4161	15876
623	4167	15867
624	4173	15859
625	4179	15850
626	4185	15842
627	4192	15834
628	4198	15826
629	4204	15816
630	4210	15808
631	4216	15800
632	4223	15791
633	4229	15783
634	4235	15774
635	4241	15766
636	4248	15758
637	4254	15750
638	4260	15740
639	4266	15732
640	4272	15725
641	4279	15716
642	4285	15707
643	4291	15700
644	4297	15692
645	4303	15683
646	4310	15675
647	4316	15666
648	4322	15658
649	4328	15650
650	4334	15641
651	4341	15633
652	4347	15625
653	4353	15616
654	4359	15608
655	4366	15601
656	4372	15592
657	4378	15584
658	4384	15576
659	4390	15566
660	4396	15557
661	4402	15549
662	4408	15540
663	4415	15532
664	4421	15523
665	4426	15514
666	4432	15505
667	4439	15497
668	4445	15487
669	4450	15478
670	4457	15470
671	4463	15463
672	4469	15454
673	4476	15447
674	4482	15439
675	4488	15431
676	4494	15422
677	4500	15414
678	4507	15407
679	4513	15397
680	4519	15390
681	4525	15382
682	4532	15374
683	4538	15367
684	4544	15358
685	4550	15350
686	4557	15342
687	4563	15334
688	4569	15325
689	4575	15318
690	4581	15309
691	4588	15302
692	4594	15293
693	4600	15286
694	4606	15278
695	4612	15269
696	4618	15261
697	4625	15254
698	4631	15245
699	4637	15236
700	4643	15228
701	4648	15217
702	4655	15209
703	4661	15202
704	4667	15193
705	4673	15186
706	4679	15177
707	4686	15170
708	4692	15163
709	4699	15156
710	4705	15149
711	4711	15140
712	4717	15133
713	4724	15125
714	4730	15116
715	4736	15109
716	4742	15100
717	4748	15091
718	4754	15084
719	4760	15076
720	4766	15067
721	4773	15060
722	4779	15053
723	4785	15044
724	4792	15037
725	4798	15029
726	4804	15021
727	4811	15014
728	4817	15006
729	4823	14999
730	4829	14991
731	4836	14984
732	4842	14977
733	4849	14970
734	4855	14961
735	4861	14954
736	4868	14947
737	4874	14939
738	4880	14932
739	4886	14924
740	4892	14916
741	4899	14909
742	4905	14901
743	4911	14894
744	4918	14887
745	4924	14879
746	4930	14871
747	4937	14864
748	4943	14855
749	4949	14847
750	4955	14839
751	4961	14832
752	4967	14824
753	4974	14818
754	4980	14810
755	4987	14803
756	4993	14794
757	4999	14787
758	5005	14780
759	5011	14770
760	5017	14763
761	5024	14756
762	5030	14749
763	5037	14741
764	5042	14733
765	5049	14725
766	5055	14718
767	5061	14710
768	5068	14703
769	5074	14696
770	5080	14688
771	5087	14681
772	5093	14675
773	5100	14668
774	5106	14661
775	5113	14655
776	5119	14647
777	5125	14639
778	5132	14633
779	5138	14625
780	5145	14618
781	5151	14611
782	5157	14603
783	5164	14597
784	5170	14590
785	5177	14583
786	5183	14576
787	5190	14569
788	5196	14562
789	5203	14555
790	5209	14547
791	5215	14539
792	5221	14531
793	5227	14523
794	5233	14516
795	5240	14509
796	5246	14501
797	5253	14495
798	5259	14488
799	5265	14480
800	5271	14473
801	5278	14465
802	5284	14458
803	5290	14451
804	5297	14443
805	5303	14436
806	5309	14429
807	5316	14422
808	5322	14414
809	5328	14406
810	5334	14399
811	5341	14391
812	5347	14383
813	5353	14376
814	5360	14370
815	5366	14363
816	5372	14354
817	5378	14347
818	5384	14339
819	5391	14332
820	5397	14325
821	5404	14319
822	5411	14313
823	5417	14305
824	5423	14298
825	5429	14291
826	5435	14282
827	5442	14276
828	5448	14269
829	5455	14263
830	5462	14257
831	5468	14250
832	5475	14243
833	5481	14236
834	5487	14228
835	5494	14221
836	5500	14214
837	5506	14206
838	5512	14198
839	5518	14191
840	5524	14182
841	5531	14176
842	5537	14168
843	5543	14160
844	5549	14153
845	5556	14146
846	5562	14138
847	5568	14131
848	5575	14125
849	5581	14117
850	5587	14111
851	5594	14103
852	5600	14096
853	5607	14089
854	5613	14082
855	5619	14076
856	5625	14067
857	5631	14059
858	5638	14052
859	5644	14045
860	5650	14037
861	5656	14029
862	5662	14022
863	5669	14016
864	5675	14009
865	5682	14003
866	5689	13997
867	5696	13992
868	5703	13986
869	5710	13981
870	5717	13975
871	5724	13969
872	5731	13965
873	5739	13960
874	5746	13955
875	5753	13949
876	5759	13942
877	5766	13935
878	5772	13929
879	5779	13922
880	5785	13916
881	5792	13910
882	5798	13902
883	5805	13895
884	5811	13888
885	5818	13882
886	5824	13874
887	5830	13866
888	5836	13860
889	5843	13853
890	5849	13845
891	5855	13838
892	5861	13830
893	5867	13822
894	5874	13815
895	5880	13809
896	5886	13800
897	5892	13793
898	5899	13786
899	5905	13778
900	5911	13771
901	5917	13764
902	5923	13756
903	5930	13750
904	5936	13742
905	5942	13735
906	5948	13727
907	5955	13720
908	5961	13712
909	5967	13705
910	5973	13697
911	5979	13690
912	5986	13683
913	5991	13674
914	5997	13667
915	6004	13659
916	6010	13652
917	6016	13645
918	6022	13638
919	6029	13630
920	6035	13623
921	6041	13615
922	6047	13608
923	6053	13600
924	6060	13594
925	6066	13586
926	6071	13578
927	6078	13571
928	6084	13564
929	6090	13556
930	6096	13549
931	6103	13542
932	6109	13535
933	6115	13528
934	6122	13521
935	6128	13514
936	6134	13506
937	6140	13498
938	6147	13492
939	6153	13484
940	6159	13477
941	6165	13470
942	6172	13463
943	6178	13455
944	6184	13449
945	6190	13441
946	6196	13434
947	6203	13426
948	6209	13419
949	6215	13411
950	6221	13405
951	6228	13398
952	6234	13391
953	6240	13384
954	6246	13376
955	6252	13369
956	6259	13362
957	6265	13354
958	6271	13346
959	6277	13339
960	6283	13332
961	6290	13325
962	6296	13318
963	6302	13310
964	6308	13303
965	6314	13296
966	6320	13289
967	6326	13280
968	6333	13273
969	6339	13266
970	6345	13259
971	6351	13252
972	6357	13245
973	6363	13237
974	6370	13230
975	6376	13223
976	6382	13215
977	6388	13208
978	6395	13201
979	6401	13195
980	6408	13188
981	6414	13181
982	6420	13174
983	6427	13167
984	6433	13160
985	6439	13153
986	6446	13146
987	6452	13139
988	6458	13132
989	6465	13126
990	6471	13118
991	6477	13111
992	6483	13104
993	6489	13097
994	6496	13090
995	6502	13083
996	6508	13076
997	6515	13069
998	6521	13062
999	6527	13055
1000	6533	13048
1001	6539	13040
1002	6545	13032
1003	6552	13025
1004	6558	13018
1005	6564	13012
1006	6570	13004
1007	6577	12997
1008	6583	12990
1009	6589	12983
1010	6595	12976
1011	6602	12970
1012	6608	12963
1013	6614	12955
1014	6621	12948
1015	6627	12941
1016	6633	12934
1017	6639	12927
1018	6645	12919
1019	6651	12912
1020	6657	12905
1021	6664	12898
1022	6670	12890
1023	6676	12884
1024	6683	12877
1025	6689	12870
1026	6696	12864
1027	6702	12856
1028	6708	12850
1029	6715	12843
1030	6721	12835
1031	6727	12829
1032	6733	12822
1033	6740	12815
1034	6746	12808
1035	6753	12802
1036	6759	12795
1037	6765	12788
1038	6771	12781
1039	6778	12774
1040	6784	12767
1041	6790	12760
1042	6797	12753
1043	6803	12746
1044	6809	12739
1045	6815	12732
1046	6821	12724
1047	6827	12717
1048	6834	12711
1049	6841	12704
1050	6847	12697
1051	6853	12691
1052	6860	12685
1053	6867	12678
1054	6873	12672
1055	6879	12665
1056	6886	12658
1057	6892	12651
1058	6898	12644
1059	6905	12638
1060	6912	12632
1061	6918	12624
1062	6924	12618
1063	6931	12611
1064	6936	12603
1065	6943	12597
1066	6949	12590
1067	6955	12582
1068	6962	12576
1069	6968	12569
1070	6974	12562
1071	6981	12555
1072	6987	12548
1073	6993	12541
1074	6999	12534
1075	7005	12527
1076	7011	12519
1077	7018	12513
1078	7024	12506
1079	7030	12499
1080	7036	12491
1081	7042	12484
1082	7048	12476
1083	7058	12476
1084	7066	12472
1085	7072	12465
1086	7078	12456
1087	7083	12447
1088	7089	12441
1089	7095	12432
1090	7100	12424
1091	7106	12416
1092	7112	12409
1093	7118	12402
1094	7124	12394
1095	7130	12387
1096	7136	12379
1097	7142	12372
1098	7148	12365
1099	7154	12358
1100	7161	12351
1101	7167	12345
1102	7173	12337
1103	7180	12331
1104	7186	12323
1105	7192	12317
1106	7198	12309
1107	7204	12303
1108	7211	12296
1109	7217	12289
1110	7223	12281
1111	7229	12275
1112	7236	12268
1113	7242	12261
1114	7248	12254
1115	7254	12247
1116	7260	12240
1117	7267	12233
1118	7273	12226
1119	7279	12219
1120	7286	12213
1121	7292	12205
1122	7298	12199
1123	7305	12192
1124	7311	12185
1125	7317	12178
1126	7324	12172
1127	7329	12164
1128	7336	12158
1129	7343	12152
1130	7349	12144
1131	7355	12138
1132	7362	12131
1133	7368	12124
1134	7375	12118
1135	7381	12111
1136	7387	12104
1137	7394	12098
1138	7400	12090
1139	7406	12084
1140	7413	12078
1141	7419	12071
1142	7426	12065
1143	7432	12058
1144	7439	12051
1145	7445	12044
1146	7451	12038
1147	7457	12031
1148	7464	12024
1149	7470	12017
1150	7476	12010
1151	7482	12003
1152	7489	11996
1153	7495	11989
1154	7501	11982
1155	7507	11975
1156	7513	11968
1157	7519	11961
1158	7526	11954
1159	7532	11947
1160	7537	11939
1161	7544	11932
1162	7550	11926
1163	7556	11918
1164	7562	11912
1165	7569	11905
1166	7575	11898
1167	7582	11892
1168	7588	11885
1169	7594	11878
1170	7602	11873
1171	7609	11868
1172	7616	11862
1173	7623	11856
1174	7630	11851
1175	7637	11846
1176	7644	11840
1177	7651	11834
1178	7659	11830
1179	7666	11825
1180	7674	11819
1181	7681	11814
1182	7688	11808
1183	7695	11802
1184	7702	11796
1185	7708	11790
1186	7717	11786
1187	7724	11781
1188	7731	11775
1189	7738	11770
1190	7745	11764
1191	7752	11758
1192	7758	11751
1193	7765	11745
1194	7771	11739
1195	7778	11732
1196	7784	11725
1197	7790	11718
1198	7796	11711
1199	7803	11704
1200	7809	11697
1201	7815	11690
1202	7821	11683
1203	7828	11677
1204	7834	11670
1205	7840	11662
1206	7846	11656
1207	7852	11649
1208	7859	11642
1209	7865	11635
1210	7871	11628
1211	7877	11621
1212	7883	11614
1213	7890	11607
1214	7896	11601
1215	7902	11594
1216	7908	11587
1217	7915	11580
1218	7921	11573
1219	7927	11566
1220	7933	11559
1221	7939	11551
1222	7945	11544
1223	7951	11537
1224	7957	11530
1225	7963	11522
1226	7969	11516
1227	7976	11509
1228	7982	11502
1229	7988	11495
1230	7994	11488
1231	8000	11481
1232	8006	11474
1233	8012	11467
1234	8018	11460
1235	8025	11453
1236	8031	11447
1237	8037	11440
1238	8044	11433
1239	8050	11426
1240	8056	11419
1241	8062	11412
1242	8068	11405
1243	8075	11398
1244	8081	11391
1245	8087	11384
1246	8093	11377
1247	8099	11370
1248	8105	11363
1249	8111	11356
1250	8117	11349
1251	8124	11342
1252	8130	11336
1253	8136	11328
1254	8142	11322
1255	8149	11315
1256	8155	11308
1257	8161	11301
1258	8167	11294
1259	8173	11287
1260	8179	11280
1261	8186	11273
1262	8191	11266
1263	8198	11259
1264	8204	11252
1265	8210	11245
1266	8217	11239
1267	8223	11232
1268	8229	11225
1269	8235	11218
1270	8242	11212
1271	8248	11205
1272	8254	11198
1273	8261	11192
1274	8267	11184
1275	8273	11178
1276	8280	11172
1277	8286	11165
1278	8292	11158
1279	8298	11151
1280	8304	11144
1281	8311	11137
1282	8317	11131
1283	8323	11123
1284	8329	11117
1285	8336	11110
1286	8342	11103
1287	8348	11096
1288	8354	11090
1289	8361	11083
1290	8367	11076
1291	8373	11069
1292	8380	11063
1293	8386	11056
1294	8392	11049
1295	8398	11042
1296	8404	11035
1297	8411	11029
1298	8417	11022
1299	8423	11015
1300	8429	11008
1301	8435	11001
1302	8442	10994
1303	8448	10988
1304	8454	10981
1305	8461	10975
1306	8469	10970
1307	8476	10964
1308	8483	10958
1309	8490	10953
1310	8496	10946
1311	8503	10940
1312	8509	10933
1313	8515	10926
1314	8522	10920
1315	8528	10913
1316	8535	10907
1317	8541	10900
1318	8547	10893
1319	8553	10886
1320	8559	10879
1321	8566	10873
1322	8572	10866
1323	8579	10859
1324	8585	10853
1325	8591	10846
1326	8598	10840
1327	8604	10833
1328	8611	10827
1329	8616	10819
1330	8623	10812
1331	8629	10806
1332	8635	10799
1333	8642	10793
1334	8648	10786
1335	8655	10780
1336	8662	10774
1337	8669	10768
1338	8675	10761
1339	8681	10754
1340	8687	10747
1341	8693	10741
1342	8699	10733
1343	8706	10727
1344	8712	10721
1345	8719	10714
1346	8725	10707
1347	8731	10701
1348	8738	10694
1349	8744	10687
1350	8750	10680
1351	8756	10674
1352	8763	10667
1353	8769	10660
1354	8779	10658
1355	8784	10650
1356	8790	10643
1357	8796	10636
1358	8802	10629
1359	8808	10622
1360	8815	10615
1361	8821	10609
1362	8827	10602
1363	8834	10595
1364	8840	10588
1365	8846	10581
1366	8852	10575
1367	8859	10568
1368	8865	10562
1369	8871	10554
1370	8878	10549
1371	8884	10542
1372	8890	10535
1373	8896	10528
1374	8903	10521
1375	8909	10515
1376	8915	10508
1377	8922	10502
1378	8928	10495
1379	8934	10488
1380	8941	10482
1381	8947	10475
1382	8953	10468
1383	8960	10462
1384	8966	10455
1385	8972	10449
1386	8979	10442
1387	8985	10435
1388	8992	10429
1389	8998	10422
1390	9004	10416
1391	9010	10409
1392	9017	10402
1393	9023	10395
1394	9029	10388
1395	9035	10381
1396	9041	10375
1397	9048	10368
1398	9054	10361
1399	9060	10354
1400	9066	10347
1401	9072	10341
1402	9079	10334
1403	9085	10328
1404	9092	10322
1405	9099	10315
1406	9105	10309
1407	9111	10302
1408	9117	10295
1409	9124	10288
1410	9130	10282
1411	9136	10275
1412	9142	10268
1413	9149	10261
1414	9155	10255
1415	9161	10248
1416	9167	10241
1417	9173	10234
1418	9179	10227
1419	9186	10221
1420	9192	10214
1421	9197	10207
1422	9204	10200
1423	9210	10194
1424	9216	10186
1425	9222	10180
1426	9229	10173
1427	9235	10167
1428	9241	10159
1429	9247	10153
1430	9254	10146
1431	9260	10139
1432	9266	10133
1433	9273	10126
1434	9279	10119
1435	9285	10112
1436	9291	10106
1437	9297	10098
1438	9304	10093
1439	9310	10086
1440	9316	10079
1441	9324	10074
1442	9331	10068
1443	9338	10062
1444	9344	10055
1445	9350	10049
1446	9357	10042
1447	9363	10036
1448	9369	10029
1449	9375	10022
1450	9382	10016
1451	9388	10009
1452	9394	10002
1453	9401	9995
1454	9407	9989
1455	9413	9982
1456	9419	9975
1457	9425	9968
1458	9432	9962
1459	9438	9955
1460	9444	9948
1461	9450	9942
1462	9457	9935
1463	9463	9929
1464	9470	9922
1465	9475	9915
1466	9482	9908
1467	9488	9901
1468	9493	9894
1469	9500	9888
1470	9506	9881
1471	9512	9874
1472	9519	9867
1473	9525	9861
1474	9531	9854
1475	9537	9847
1476	9544	9841
1477	9550	9835
1478	9557	9829
1479	9564	9822
1480	9570	9815
1481	9576	9809
1482	9582	9802
1483	9588	9795
1484	9595	9789
1485	9601	9782
1486	9607	9775
1487	9613	9768
1488	9619	9762
1489	9625	9755
1490	9632	9748
1491	9639	9742
1492	9645	9735
1493	9651	9729
1494	9658	9722
1495	9664	9715
1496	9670	9709
1497	9677	9703
1498	9684	9697
1499	9690	9690
1500	9698	9685
1501	9705	9679
1502	9712	9673
1503	9719	9667
1504	9726	9662
1505	9734	9656
1506	9741	9650
1507	9748	9644
1508	9755	9638
1509	9762	9633
1510	9770	9628
1511	9779	9623
1512	9788	9620
1513	9794	9613
1514	9801	9606
1515	9807	9600
1516	9814	9594
1517	9820	9587
1518	9827	9581
1519	9833	9575
1520	9840	9568
1521	9846	9561
1522	9852	9554
1523	9858	9548
1524	9865	9541
1525	9871	9534
1526	9877	9528
1527	9883	9521
1528	9889	9514
1529	9896	9508
1530	9902	9501
1531	9908	9494
1532	9914	9487
1533	9920	9481
1534	9927	9474
1535	9933	9467
1536	9939	9460
1537	9945	9454
1538	9951	9447
1539	9958	9440
1540	9964	9434
1541	9970	9427
1542	9977	9421
1543	9983	9414
1544	9989	9407
1545	9996	9401
1546	10002	9394
1547	10008	9388
1548	10015	9381
1549	10021	9375
1550	10027	9368
1551	10034	9361
1552	10040	9354
1553	10046	9348
1554	10052	9341
1555	10059	9334
1556	10065	9328
1557	10071	9321
1558	10077	9314
1559	10084	9308
1560	10090	9301
1561	10096	9294
1562	10102	9288
1563	10108	9281
1564	10114	9274
1565	10120	9267
1566	10127	9261
1567	10133	9254
1568	10139	9247
1569	10145	9241
1570	10151	9234
1571	10158	9227
1572	10164	9221
1573	10170	9214
1574	10176	9207
1575	10183	9201
1576	10189	9194
1577	10195	9187
1578	10201	9181
1579	10208	9174
1580	10214	9167
1581	10220	9161
1582	10226	9154
1583	10232	9147
1584	10239	9141
1585	10245	9134
1586	10251	9127
1587	10257	9120
1588	10264	9114
1589	10270	9107
1590	10276	9101
1591	10283	9094
1592	10289	9088
1593	10295	9081
1594	10302	9074
1595	10308	9068
1596	10314	9061
1597	10321	9055
1598	10327	9048
1599	10333	9042
1600	10340	9035
1601	10346	9028
1602	10352	9022
1603	10359	9015
1604	10365	9008
1605	10371	9002
1606	10377	8995
1607	10384	8989
1608	10390	8982
1609	10396	8975
1610	10402	8968
1611	10408	8961
1612	10414	8954
1613	10420	8948
1614	10426	8941
1615	10432	8934
1616	10439	8928
1617	10445	8922
1618	10451	8915
1619	10458	8908
1620	10464	8902
1621	10471	8895
1622	10477	8889
1623	10483	8882
1624	10489	8875
1625	10496	8869
1626	10501	8862
1627	10508	8855
1628	10514	8849
1629	10521	8842
1630	10527	8836
1631	10533	8829
1632	10540	8823
1633	10546	8816
1634	10552	8809
1635	10558	8803
1636	10564	8796
1637	10570	8789
1638	10577	8783
1639	10583	8776
1640	10589	8769
1641	10595	8763
1642	10601	8756
1643	10608	8749
1644	10614	8743
1645	10621	8737
1646	10627	8730
1647	10634	8724
1648	10640	8717
1649	10647	8711
1650	10653	8704
1651	10659	8698
1652	10665	8691
1653	10671	8684
1654	10677	8677
1655	10684	8671
1656	10689	8664
1657	10696	8657
1658	10702	8651
1659	10708	8644
1660	10715	8638
1661	10721	8631
1662	10727	8624
1663	10734	8618
1664	10740	8611
1665	10746	8604
1666	10752	8598
1667	10759	8592
1668	10765	8585
1669	10771	8578
1670	10778	8572
1671	10784	8565
1672	10790	8559
1673	10796	8552
1674	10803	8545
1675	10809	8539
1676	10815	8532
1677	10821	8525
1678	10827	8519
