iter	RMSE
205	0.08663556001
206	0.08648891959
207	0.08633537283
208	0.08611659026
209	0.08593755677
210	0.08559334726
211	0.0853881824
212	0.08523188918
213	0.0850250183
214	0.08487937557
215	0.0847552843
216	0.08470387869
217	0.08441681683
218	0.0842037415
219	0.083997308
220	0.08383903945
221	0.08372357351
222	0.0836634011
223	0.08345426915
224	0.08325360866
225	0.08290383259
226	0.08276933486
227	0.08261662696
228	0.08242238654
229	0.08221204618
230	0.08200934968
231	0.08185240459
232	0.08156417881
233	0.08139172695
234	0.08122102542
235	0.08113118359
236	0.08095798656
237	0.08079417194
238	0.0806055344
239	0.08046205888
240	0.08032401346
241	0.08021234263
242	0.08002144832
243	0.07984462877
244	0.07970266424
245	0.07953868849
246	0.07937335013
247	0.07922254117
248	0.07906991588
249	0.07890805488
250	0.0787165668
251	0.07850151925
252	0.0783198875
253	0.07811888201
254	0.07804133528
255	0.07787536921
256	0.07776155663
257	0.07755184079
258	0.07735271111
259	0.07723479782
260	0.07707035748
261	0.07680023005
262	0.07662246059
263	0.0765084596
264	0.07639803684
265	0.07622394223
266	0.07613969251
267	0.075975893
268	0.0757923408
269	0.07555266249
270	0.07542669855
271	0.07540561025
272	0.07532691984
273	0.07522904003
274	0.075090276
275	0.07491404308
276	0.07476835613
277	0.07466271664
278	0.07464451586
279	0.07458085022
280	0.0744152093
281	0.07431699372
282	0.07414211231
283	0.07403538341
284	0.07398216468
285	0.07396335457
286	0.07383122073
287	0.0737120524
288	0.0735145626
289	0.07330001298
290	0.07317496426
291	0.07296358176
292	0.07285954701
293	0.07268381631
294	0.072540976
295	0.07234987143
296	0.07223783661
297	0.07210576438
298	0.07200923804
299	0.07188706987
300	0.07177264675
301	0.07160507452
302	0.07150307212
303	0.07138709283
304	0.07128087876
305	0.07115934653
306	0.07103632794
307	0.07102098697
308	0.07090305228
309	0.0708051094
310	0.07071769767
311	0.07058834619
312	0.07042419243
313	0.07040794746
314	0.07034166423
315	0.07021294594
316	0.0701118454
317	0.07009578701
318	0.07007238798
319	0.06998698173
320	0.06984626694
321	0.06977101685
322	0.06971858485
323	0.06952867095
324	0.06940110987
325	0.06938640993
326	0.06931264647
327	0.06924910911
328	0.06919039027
329	0.06902640757
330	0.06883548989
331	0.06869954003
332	0.06858076017
333	0.06850312085
334	0.06836239745
335	0.06816505639
336	0.06802039179
337	0.06789769443
338	0.06773581058
339	0.06760738944
340	0.0674720093
341	0.06736290939
342	0.06728713555
343	0.06718942724
344	0.06708267589
345	0.06697954951
346	0.06670946191
347	0.06658495192
348	0.0664026825
349	0.06628133822
350	0.06626619098
351	0.06614393829
352	0.06602318371
353	0.06597475036
354	0.06584957511
355	0.0656453912
356	0.06553904285
357	0.0654587984
358	0.06532617623
359	0.06518962929
360	0.06506926085
361	0.06491783661
362	0.06480046466
363	0.06470986296
364	0.06469894477
365	0.06458372371
366	0.06448945378
367	0.06447699461
368	0.0642835279
369	0.06416740504
370	0.06404559038
371	0.06394475808
372	0.0639133553
373	0.06385221877
374	0.063744151
375	0.06365267654
376	0.06363939755
377	0.06353194256
378	0.06342045848
379	0.06329391452
380	0.0632059022
381	0.06310631623
382	0.0630405145
383	0.06287903484
384	0.06274145491
385	0.06265780254
386	0.0625534641
387	0.06235982515
388	0.06225565682
389	0.06216008551
390	0.06203832982
391	0.06194589955
392	0.0618155473
393	0.06170533269
394	0.06150104633
395	0.06139055511
396	0.06124868503
397	0.06112000152
398	0.06107597874
399	0.06097471665
400	0.06086008419
401	0.06080718848
402	0.06076950927
403	0.06065909881
404	0.06053054309
405	0.06044081456
406	0.06032508699
407	0.06026230183
408	0.0601686326
409	0.06009011037
410	0.06005741214
411	0.05993871201
412	0.05977569183
413	0.05971556706
414	0.05958559997
415	0.05953608592
416	0.05943261737
417	0.05927861042
418	0.05914732036
419	0.05911081962
420	0.05901212121
421	0.05892792575
422	0.05884466685
423	0.05879349689
424	0.0587405892
425	0.05863567632
426	0.05850745587
427	0.05844479235
428	0.05839944529
429	0.05832722745
430	0.058305306
431	0.05823704035
432	0.05813182814
433	0.0580713144
434	0.05803508661
435	0.05794824747
436	0.05790948136
437	0.0578550097
438	0.05775953482
439	0.0576682654
440	0.05760714861
441	0.05751828087
442	0.05749316526
443	0.05735154479
444	0.05726645225
445	0.05722567696
446	0.05707493483
447	0.05704075377
448	0.05697871716
449	0.05691597454
450	0.05686749944
451	0.05681169068
452	0.05667811084
453	0.0566111294
454	0.05649866918
455	0.05638998718
456	0.05631813353
457	0.05616885144
458	0.05608687245
459	0.05605635073
460	0.05597744556
461	0.05587228264
462	0.05578459984
463	0.05568620009
464	0.05560654393
465	0.05558527178
466	0.05550251364
467	0.0553947072
468	0.055308302
469	0.055202591
470	0.05510430106
471	0.05500801625
472	0.05487226813
473	0.05485002059
474	0.05483687976
475	0.05478952435
476	0.05471455523
477	0.05458936743
478	0.05452745326
479	0.05444564706
480	0.0544351805
481	0.05440274691
482	0.05435668797
483	0.05424885813
484	0.05418895565
485	0.05408300675
486	0.05404200609
487	0.0539085139
488	0.05386119391
489	0.05385425903
490	0.05376990815
491	0.05364499718
492	0.05357128341
493	0.05351997663
494	0.05338308337
495	0.05334510429
496	0.05324110832
497	0.05311794793
498	0.05305219268
499	0.05296186097
500	0.05288137081
501	0.0527729876
502	0.0527161542
503	0.05270842827
504	0.05265440094
505	0.05260668225
506	0.05255407459
507	0.05248880385
508	0.05239061751
509	0.05230451546
510	0.0522384193
511	0.05212784978
512	0.05206357538
513	0.05194646169
514	0.05182116243
515	0.05176798846
516	0.05176103744
517	0.05169449337
518	0.05162303845
519	0.05157130635
520	0.05147729359
521	0.05141571388
522	0.05140865562
523	0.05134187687
524	0.05130105328
525	0.0512951936
526	0.05124439421
527	0.05119048657
528	0.05114395071
529	0.05101452759
530	0.05093469643
531	0.05083870238
532	0.05077102725
533	0.05069476194
534	0.05061303586
535	0.05055604289
536	0.0505371864
537	0.05048347281
538	0.05047781791
539	0.0503986986
540	0.05030405404
541	0.05026099026
542	0.05018782192
543	0.05008488943
544	0.05000854065
545	0.04993384894
546	0.04985116364
547	0.04978055802
548	0.04971527203
549	0.04964709871
550	0.0495102385
551	0.0493701381
552	0.04924236172
553	0.04914871551
554	0.04910146868
555	0.04907120943
556	0.04905129747
557	0.04902067101
558	0.04890855892
559	0.04881332176
560	0.04873454693
561	0.04867234129
562	0.04861399615
563	0.04853642972
564	0.0484503979
565	0.04835362084
566	0.04832498179
567	0.04824868102
568	0.04819187979
569	0.04808479048
570	0.04801945681
571	0.04795062431
572	0.04783899389
573	0.04773987942
574	0.04772031435
575	0.04766666092
576	0.04757380569
577	0.0475351592
578	0.04752963599
579	0.04744612336
580	0.04738701383
581	0.04732020783
582	0.04728080967
583	0.04722386936
584	0.04720505641
585	0.04713328328
586	0.04705341804
587	0.04704790401
588	0.04697225938
589	0.04692775926
590	0.04687477697
591	0.04683530648
592	0.04675932438
593	0.0466568053
594	0.04659941367
595	0.04653395369
596	0.04648823929
597	0.04643189961
598	0.04631777767
599	0.04630076742
600	0.04621574231
601	0.04621081684
602	0.04614605861
603	0.04610787301
604	0.04604134771
605	0.04596784186
606	0.0458946545
607	0.04585263451
608	0.0457705461
609	0.04569143479
610	0.04565681648
611	0.04565206135
612	0.04560047351
613	0.04553451612
614	0.04548309995
615	0.04540861554
616	0.04538543997
617	0.04532604416
618	0.04527034439
619	0.04523562111
620	0.04515499732
621	0.04513235168
622	0.04505122182
623	0.04496876452
624	0.04483947874
625	0.04479228434
626	0.04474111084
627	0.0446992414
628	0.04466371307
629	0.04457580199
630	0.04455523891
631	0.04450517276
632	0.0444645379
633	0.04443703166
634	0.04436416984
635	0.04429586399
636	0.04422397374
637	0.04420176136
638	0.04418067932
639	0.04406563803
640	0.04399747951
641	0.04395375059
642	0.04390400534
643	0.04383333708
644	0.04382355502
645	0.04372692851
646	0.04365274725
647	0.04359280849
648	0.04353755852
649	0.0434594787
650	0.04339636276
651	0.04330031347
652	0.0432424547
653	0.04315505363
654	0.04312046277
655	0.04305093434
656	0.04299809016
657	0.04298912319
658	0.0429352827
659	0.04284367914
660	0.04281230372
661	0.04273506384
662	0.04272184152
663	0.04269031369
664	0.0426178372
665	0.04257012235
666	0.04247740158
667	0.04241000092
668	0.04238124273
669	0.04229542026
670	0.04222599168
671	0.04215214087
672	0.04205723666
673	0.04203001181
674	0.0419420796
675	0.04188986178
676	0.04181302557
677	0.04180958735
678	0.04170230426
679	0.04166162067
680	0.04160511995
681	0.04152474317
682	0.04145273066
683	0.04140271563
684	0.04130379863
685	0.04126325121
686	0.04121221004
687	0.04114029563
688	0.04109051767
689	0.04100458088
690	0.04092250867
691	0.04088587652
692	0.04086644392
693	0.04082145747
694	0.0407482081
695	0.04067271352
696	0.04066531673
697	0.04058703049
698	0.04053761776
699	0.04053466481
700	0.04047021733
701	0.04039635489
702	0.04035097626
703	0.0402967964
704	0.04028176938
705	0.04021228096
706	0.04010671786
707	0.04007117505
708	0.04000868144
709	0.03995936219
710	0.03989725696
711	0.03980121884
712	0.039757951
713	0.03972699493
714	0.03967145149
715	0.03963414345
716	0.03957364135
717	0.03953481869
718	0.03949925577
719	0.03945300521
720	0.03937317713
721	0.03927689845
722	0.03922010024
723	0.03914384296
724	0.0391025499
725	0.03904165947
726	0.03897370561
727	0.03893177466
728	0.03883924443
729	0.03877786007
730	0.03869941158
731	0.03865802023
732	0.03857007328
733	0.03850203259
734	0.03845034503
735	0.03836710341
736	0.03831383036
737	0.03824763831
738	0.03819440248
739	0.03816728211
740	0.03813418689
741	0.03805373852
742	0.03801217711
743	0.03795571379
744	0.03790577799
745	0.03787827063
746	0.03782986918
747	0.03777584474
748	0.03771177324
749	0.03768267202
750	0.03764180553
751	0.03761380706
752	0.03752581308
753	0.03745600799
754	0.03737697816
755	0.03734408879
756	0.03730790497
757	0.03725864887
758	0.03717939794
759	0.03714616217
760	0.03709801058
761	0.03706891452
762	0.03701149519
763	0.03695319142
764	0.03689170424
765	0.03681669601
766	0.03676840417
767	0.03669922633
768	0.03666864848
769	0.03660347284
770	0.03658311724
771	0.03652265872
772	0.03643614435
773	0.03638915431
774	0.03635482799
775	0.03630547425
776	0.03626982855
777	0.03621590974
778	0.03611948824
779	0.03603501945
780	0.03600548241
781	0.03593364506
782	0.03586079064
783	0.03583734858
784	0.03577921973
785	0.03572078684
786	0.03564021528
787	0.03559336686
788	0.03550687175
789	0.03542646494
790	0.03539170183
791	0.0353872696
792	0.03533208024
793	0.0352692249
794	0.03523993082
795	0.03522465863
796	0.03516405539
797	0.03514363934
798	0.03508393711
799	0.03504224786
800	0.03499647416
801	0.03498368771
802	0.03493586747
803	0.03490841593
804	0.03484683409
805	0.03479607342
806	0.03476698822
807	0.03473557117
808	0.03469862629
809	0.03464585459
810	0.03460182333
811	0.03454910214
812	0.03450836407
813	0.03448671252
814	0.0344831802
815	0.03441139073
816	0.03438974829
817	0.03431110764
818	0.03425089522
819	0.03420040139
820	0.03412090828
821	0.03403917617
822	0.03399471468
823	0.03394190678
824	0.03389442849
825	0.03384148765
826	0.03382296844
827	0.03378199726
828	0.03370642015
829	0.03366665309
830	0.03361535602
831	0.03355086138
832	0.03351429948
833	0.03345966345
834	0.03343027743
835	0.03340905799
836	0.03332420568
837	0.03323722165
838	0.03317449877
839	0.03311908415
840	0.03307441194
841	0.03303804656
842	0.03298703825
843	0.03292650414
844	0.03289243057
845	0.03287210507
846	0.03284856589
847	0.03277843591
848	0.03270873119
849	0.03265641879
850	0.03260991288
851	0.03255891597
852	0.03253516505
853	0.03249904817
854	0.03246375479
855	0.03241509956
856	0.03241121254
857	0.03236020398
858	0.03232501923
859	0.03228149082
860	0.03223742298
861	0.03218438833
862	0.03210447419
863	0.0320832274
864	0.03203447265
865	0.03198964216
866	0.03197684269
867	0.03193504676
868	0.03188264545
869	0.0318167894
870	0.03176745634
871	0.03173483367
872	0.0317016527
873	0.03164943821
874	0.03158355774
875	0.03153287364
876	0.03151116363
877	0.03150536427
878	0.03143868315
879	0.03140117898
880	0.03135456163
881	0.03133822598
882	0.03132695819
883	0.03128722696
884	0.0312248442
885	0.03117291568
886	0.03112820523
887	0.0310795532
888	0.03104896802
889	0.03101860597
890	0.03095892419
891	0.03092016357
892	0.03085873958
893	0.03079786569
894	0.03074671815
895	0.03072500922
896	0.03069520943
897	0.03068442986
898	0.03067017987
899	0.03064316719
900	0.03061301206
901	0.03056704143
902	0.03052730441
903	0.03049030891
904	0.03044424577
905	0.03043590279
906	0.0303868471
907	0.0303458297
908	0.0303085403
909	0.03025121419
910	0.03022127379
911	0.03015377104
912	0.03012504173
913	0.03009267211
914	0.03005555235
915	0.02997509435
916	0.02991323239
917	0.02986173224
918	0.02983347207
919	0.02977518363
920	0.02976493654
921	0.02972679059
922	0.02970817449
923	0.0296530682
924	0.0295977439
925	0.02955771432
926	0.02952301122
927	0.02947428532
928	0.02944226957
929	0.0294214722
930	0.02939081698
931	0.02936660859
932	0.02931257532
933	0.02926144095
934	0.02924137807
935	0.02923572495
936	0.02922675265
937	0.0291890089
938	0.02914548849
939	0.02910809325
940	0.02906981587
941	0.02902121675
942	0.02900497199
943	0.0289446766
944	0.02888715699
945	0.02884822438
946	0.02881277635
947	0.02878846588
948	0.02871963197
949	0.02870337952
950	0.02868593274
951	0.02864015715
952	0.02859785426
953	0.02855858661
954	0.02851129183
955	0.02850159025
956	0.02846747949
957	0.02844262842
958	0.02842836933
959	0.02839238737
960	0.02836639084
961	0.02834710821
962	0.0283094325
963	0.02826828728
964	0.02826633648
965	0.02822792752
966	0.02819812525
967	0.02816915056
968	0.02813249145
969	0.02808934127
970	0.02804714504
971	0.02799896987
972	0.02799310023
973	0.02794137771
974	0.02792229769
975	0.02787801625
976	0.02783986119
977	0.02779112209
978	0.0277462749
979	0.02768082824
980	0.02764950616
981	0.02761888263
982	0.02759034216
983	0.02755885382
984	0.02753779245
985	0.02750224968
986	0.02745814283
987	0.02744158688
988	0.02740287188
989	0.02735273653
990	0.02730439628
991	0.02726977
992	0.02722494943
993	0.02718384245
994	0.02716346548
995	0.02710370621
996	0.0270652714
997	0.02704357393
998	0.0270039315
999	0.02696842615
1000	0.02693781957
1001	0.02687301421
1002	0.02682858101
1003	0.02678488117
1004	0.02673744832
1005	0.026700268
1006	0.02665666779
1007	0.02664714195
1008	0.0266133982
1009	0.026581136
1010	0.0265694518
1011	0.02654691081
1012	0.02650956614
1013	0.02647016179
1014	0.02642278517
1015	0.02638618651
1016	0.02634699856
1017	0.02631319768
1018	0.0262583821
1019	0.02622800649
1020	0.02619326686
1021	0.02614955849
1022	0.02611768095
1023	0.02607271498
1024	0.02605891443
1025	0.02603157423
1026	0.02602155946
1027	0.0259943381
1028	0.02593362685
1029	0.02589439481
1030	0.02583923103
1031	0.02583170565
1032	0.02581494678
1033	0.0257803033
1034	0.02576702353
1035	0.02573947492
1036	0.02570967235
1037	0.02568667336
1038	0.02564979796
1039	0.02562041922
1040	0.02559987783
1041	0.02556525926
1042	0.02552978366
1043	0.02550938114
1044	0.02546748239
1045	0.02546142057
1046	0.02542706212
1047	0.02537857182
1048	0.02535200269
1049	0.02531867667
1050	0.02527696076
1051	0.02526167983
1052	0.0252188377
1053	0.0252148797
1054	0.0251716567
1055	0.02515679425
1056	0.02512018996
1057	0.02509991096
1058	0.02506115479
1059	0.02501309119
1060	0.02499239197
1061	0.02495019913
1062	0.02490034672
1063	0.02487814205
1064	0.02486370639
1065	0.02483339627
1066	0.0248266561
1067	0.02478078438
1068	0.0247405562
1069	0.02471747976
1070	0.02469513157
1071	0.02465946855
1072	0.02462625458
1073	0.02460457744
1074	0.02458254067
1075	0.02456001213
1076	0.02451792144
1077	0.02446913744
1078	0.02441496909
1079	0.02439838729
1080	0.02435230616
1081	0.02431516086
1082	0.02430307263
1083	0.02427668195
1084	0.0242451562
1085	0.0242305853
1086	0.02418951616
1087	0.02416558446
1088	0.02414826049
1089	0.0241410281
1090	0.02411130242
1091	0.02406393205
1092	0.02406244073
1093	0.02403225834
1094	0.02400155002
1095	0.02395966747
1096	0.02392902882
1097	0.02391997663
1098	0.02387569904
1099	0.02384408884
1100	0.02380616215
1101	0.02377979788
1102	0.02375577709
1103	0.02374017764
1104	0.02369422929
1105	0.0236681638
1106	0.02364797901
1107	0.02361334571
1108	0.02356091802
1109	0.02353288367
1110	0.02351465093
1111	0.02350421985
1112	0.0234704614
1113	0.02344994286
1114	0.02340900663
1115	0.02340655349
1116	0.0233635462
1117	0.02334976469
1118	0.02332298703
1119	0.02328333961
1120	0.02324938052
1121	0.02320627435
1122	0.02316617008
1123	0.02313048105
1124	0.02309064146
1125	0.02308106481
1126	0.02307986804
1127	0.02305708538
1128	0.02302562083
1129	0.02301105382
1130	0.02297390439
1131	0.02295680059
1132	0.02292899859
1133	0.02288212613
1134	0.02283746947
1135	0.02282465495
1136	0.02279435302
1137	0.02278525528
1138	0.02276301707
1139	0.02275845659
1140	0.02273590951
1141	0.02272231339
1142	0.02268787557
1143	0.02265578518
1144	0.02262809476
1145	0.02260771632
1146	0.02258280645
1147	0.02256628953
1148	0.02253583224
1149	0.0225037636
1150	0.02247192177
1151	0.02245098147
1152	0.02241011537
1153	0.02238818338
1154	0.02234845766
1155	0.02231761802
1156	0.02229848767
1157	0.02225348304
1158	0.02220303717
1159	0.02219601835
1160	0.02218205342
1161	0.02217106634
1162	0.02214793004
1163	0.02213447954
1164	0.02208233261
1165	0.0220698861
1166	0.02204979544
1167	0.02204418861
1168	0.02203607009
1169	0.02202803267
1170	0.02199462794
1171	0.02198005939
1172	0.02197099695
1173	0.02195452169
1174	0.02192754818
1175	0.02189429501
1176	0.02187527995
1177	0.02186392692
1178	0.02184208227
1179	0.02183535271
1180	0.02181169426
1181	0.02179200561
1182	0.02176037007
1183	0.02172008368
1184	0.02168948574
1185	0.02164766486
1186	0.02161712796
1187	0.02158802701
1188	0.02154703925
1189	0.02152473721
1190	0.02151025158
1191	0.02148019822
1192	0.02146353643
1193	0.02141896757
1194	0.02141550109
1195	0.0213772036
1196	0.02135564203
1197	0.02132923865
1198	0.02131383518
1199	0.02125804023
1200	0.0212150314
1201	0.02117484059
1202	0.02114543228
1203	0.0211046989
1204	0.02107573814
1205	0.02104544941
1206	0.02102173256
1207	0.02098912967
1208	0.02095880653
1209	0.02091666611
1210	0.02086743247
1211	0.02085382936
1212	0.02084732117
1213	0.02082300148
1214	0.02078484932
1215	0.02074787263
1216	0.02070441972
1217	0.02065949766
1218	0.02063080133
1219	0.02061205722
1220	0.02055222183
1221	0.02052816767
1222	0.0205128107
1223	0.02048995836
1224	0.02045959361
1225	0.0204283574
1226	0.02039707591
1227	0.02038401171
1228	0.02036281251
1229	0.02034060339
1230	0.02030091744
1231	0.02027778541
1232	0.02027044068
1233	0.02023438309
1234	0.02019505069
1235	0.02017487339
1236	0.02015300105
1237	0.02013153898
1238	0.0201102745
1239	0.02009302946
1240	0.02008798006
1241	0.02005550752
1242	0.02002413511
1243	0.01999872296
1244	0.01996299623
1245	0.01995962112
1246	0.01995489805
1247	0.01991660774
1248	0.01990582036
1249	0.01989526578
1250	0.01987310962
1251	0.01984704286
1252	0.01981926794
1253	0.01977001288
1254	0.01974556742
1255	0.01972690588
1256	0.01970582219
1257	0.01968248522
1258	0.01965540126
1259	0.01961635437
1260	0.01959276639
1261	0.019540044
1262	0.01952746978
1263	0.019493975
1264	0.01947846509
1265	0.0194516305
1266	0.01942484001
1267	0.01941494821
1268	0.01940319999
1269	0.01938687461
1270	0.01935906427
1271	0.01932572306
1272	0.01930337602
1273	0.01927640584
1274	0.01926008625
1275	0.01921765119
1276	0.01919279189
1277	0.0191625134
1278	0.01913725502
1279	0.01910811557
1280	0.01908203767
1281	0.01903630136
1282	0.01902565936
1283	0.01900401907
1284	0.0189665674
1285	0.01894434527
1286	0.01891593056
1287	0.01890133805
1288	0.01887584821
1289	0.0188395246
1290	0.01883004911
1291	0.01881661604
1292	0.01878912691
1293	0.01876577744
1294	0.01876112467
1295	0.01875016684
1296	0.01872712226
1297	0.01871199946
1298	0.01869230029
1299	0.0186733286
1300	0.01865239668
1301	0.01864832342
1302	0.018612546
1303	0.01859433046
1304	0.01857955377
1305	0.0185576038
1306	0.01854240381
1307	0.01852062322
1308	0.01848625971
1309	0.01847353031
1310	0.01843361493
1311	0.01841551006
1312	0.01840226593
1313	0.01837648111
1314	0.01834660598
1315	0.01834087488
1316	0.01831570258
1317	0.0182870083
1318	0.01825811094
1319	0.01823574232
1320	0.01821784574
1321	0.01819406841
1322	0.01816265225
1323	0.01815988975
1324	0.0181258842
1325	0.01810915341
1326	0.0180864035
1327	0.01806139681
1328	0.01804093727
1329	0.01803309671
1330	0.01800626942
1331	0.01797905606
1332	0.01796048731
1333	0.01794236929
1334	0.01790769222
1335	0.01789518337
1336	0.01786786362
1337	0.01786431905
1338	0.01784899629
1339	0.0178116777
1340	0.01780748464
1341	0.01778867663
1342	0.01776645527
1343	0.0177445192
1344	0.01771427735
1345	0.01769801986
1346	0.01766581876
1347	0.01766002618
1348	0.01763600361
1349	0.01762346158
1350	0.01759863606
1351	0.01756447608
1352	0.01753964743
1353	0.01751539146
1354	0.01748605046
1355	0.01746042225
1356	0.01742421818
1357	0.01741598871
1358	0.01740370048
1359	0.01738426103
1360	0.01735270201
1361	0.01732665981
1362	0.01730914253
1363	0.01728930588
1364	0.01727560301
1365	0.01724673366
1366	0.01722319104
1367	0.01720954911
1368	0.01720181468
1369	0.01717962178
1370	0.01717777351
1371	0.01715783633
1372	0.01714335436
1373	0.01712621164
1374	0.01710928243
1375	0.01710244871
1376	0.01709415805
1377	0.01707535519
1378	0.01705874267
1379	0.01704698125
1380	0.017025662
1381	0.01700707408
1382	0.01700547535
1383	0.01696605629
1384	0.01693055899
1385	0.01690303405
1386	0.01689760406
1387	0.01688552796
1388	0.01688006202
1389	0.01685650601
1390	0.01683300689
1391	0.01682336167
1392	0.01682022257
1393	0.01678427907
1394	0.01677941785
1395	0.01677639928
1396	0.01675334324
1397	0.01673269559
1398	0.01671198029
1399	0.01669605091
1400	0.01668646701
1401	0.01666925663
1402	0.01664510566
1403	0.01663648221
1404	0.01660957007
1405	0.0165940032
1406	0.01656850556
1407	0.01655075218
1408	0.01653716652
1409	0.01650753133
1410	0.01647833691
1411	0.01646263383
1412	0.0164406335
1413	0.01641777498
1414	0.01640066325
1415	0.01636543875
1416	0.01636279949
1417	0.01634598263
1418	0.01632979123
1419	0.01631710184
1420	0.01629693978
1421	0.01628289887
1422	0.01626078056
1423	0.01623111834
1424	0.01621807469
1425	0.01621188108
1426	0.01618597601
1427	0.01616685753
1428	0.01616153765
1429	0.01613970601
1430	0.01611097184
1431	0.01608523745
1432	0.01607275955
1433	0.01606843363
1434	0.01606737447
1435	0.01605344852
1436	0.01604314256
1437	0.0160138629
1438	0.0159979261
1439	0.01598005695
1440	0.01596421347
1441	0.01594991524
1442	0.01592598955
1443	0.01591259061
1444	0.01590079945
1445	0.01588171176
1446	0.01587862354
1447	0.01585576574
1448	0.01584371785
1449	0.01581919655
1450	0.01579896407
1451	0.01579460039
1452	0.01578180208
1453	0.01576850202
1454	0.01574604384
1455	0.01573345789
1456	0.01571514638
1457	0.01570984524
1458	0.01569043591
1459	0.0156814253
1460	0.01567485706
1461	0.01564823435
1462	0.01563550283
1463	0.0156171314
1464	0.01560732146
1465	0.01559876725
1466	0.01558733181
1467	0.01557212737
1468	0.01555147061
1469	0.0155344545
1470	0.01551993881
1471	0.0154996488
1472	0.01548161875
1473	0.01546417673
1474	0.01545249947
1475	0.01543287684
1476	0.01542872911
1477	0.01539529021
1478	0.0153561859
1479	0.01533875965
1480	0.0153274765
1481	0.01531434424
1482	0.01530205075
1483	0.01528385624
1484	0.01526810284
1485	0.01525452273
1486	0.01524607089
1487	0.01523316406
1488	0.01523155148
1489	0.01521934888
1490	0.01519003438
1491	0.01518071966
1492	0.01516542804
1493	0.01515446292
1494	0.01514405362
1495	0.0151280943
1496	0.01512316944
1497	0.01510692257
1498	0.01509402485
1499	0.01508132316
1500	0.01506295299
